Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
SDES2415,Term 2 2019,"Art & Design, Paddington",1,0,"This subject introduces foundation knowledge of the historical background and context of contemporary experimental design. The course engages with a range of histories, themes and practices of experimental design. It will cover experimental design from the late 19th century to the 1980s for historical context but focus on the period since the 1990s. Students explore dominant paradigms of design including functionalism, innovation, avant-gardism and social reform, and engage with theoretical design discourse concerned with consumerism, globalization and sustainability. The subject will demonstrate the interdisciplinary facets of experimental design in relation to design theory, visual art and design practices.
Assessment in this course includes tutorial presentations, written essays and contributions to class discussion.",No Prerequisites,6 Units of Credit
SDES2416,Term 2 2019,"Art & Design, Paddington",1,0,"This course explores the historical context of Australian domestic design from the gunyah and wattle-and-daub hut to the contemporary highrise apartment, via the Victorian terrace and the suburban subdivision, providing you the opportunity to contextualise your own practices within a history of domestic place-making informed by the current challenge to develop sustainable ways of living. Investigating how design has both reflected and constructed notions of home , literally and metaphorically, we will encounter many different lived experiences, including those of indigenous peoples, women, children and migrants. Dreams of Home explores these experiences through the lenses of urban, architectural and interior design history, analysing domestic artefacts such as ceramics, textiles, furniture and lighting, examining domestic spaces such as the parlour, patio, garden and courtyard, and considering domestic activities from the garage sale to the backyard barbie and the TV dinner. In the classroom you will read and discuss key texts, and in the field you will carry out site and artefact analysis. Crucially, you will encounter domestic experience through the voices of those who have lived them: in addition to reading historical accounts, you will be introduced to the practice of oral history, making recordings and analysing the accounts of the lived experience of the Australian home.",No Prerequisites,6 Units of Credit
SDES2463,Term 3 2019,"Art & Design, Paddington",1,0,"This course involves cultural, historical, and practical exploration of typographic and publication design. The relationship between typography as an expressive medium and its technological development is explored through a series of studio workshops. Publications such as books and magazines in print and screen media are developed to gain an advanced understanding of dynamic typography, print and screen architecture, and information layout for publication.
Assessment in this course includes studio research tasks and projects that engage with image generation and typography, publication design for online delivery and publication style-guides.",No Prerequisites,6 Units of Credit
SDES2464,Summer Term 2019,"Art & Design, Paddington",1,0,"Cultural Textiles: Field Trip is a short-term overseas study course to study textiles in a specific Asian country. The course focuses on artisan produced textiles, giving students the opportunity to understand the cultural, social and environmental issues impacting on production, with the potential of future engagement via major projects, research studies or to engage locally in design projects. The countries where Cultural Textiles: Field Trip course may be conducted are India, Indonesia, Thailand, Laos and Japan. 
The program allows students to benefit from lectures by regional experts; research textiles in museums; see demonstrations of textiles being made; participate in workshops conducted in artisan or community centres; meet designers and artisans; and learn about the issues impacting on this field of contemporary design.
The Cultural Textiles course will focus the how, where, what and the nature of production by artisan, family, village and community groups. Of particular interest is how textile traditions are maintained by these groups, how organizations work to maintain these traditions and how textiles traditions impact on contemporary designs. The Cultural Textiles course allows students to study, research and experience specific textile techniques giving them insights into how to design for, collaborate with, commission or engage with these artisan groups in the future. The various textiles techniques covered by the course depends on the location but will include a selection from block or ajarkh printing; specific embroidery techniques; resist patterning techniques eg bandani, shibori or ikat; or interlacing techniques such as weaving, basketry, ply splitting or twinning. 
Introductory seminar(s) are held at the Faculty of Art & Design prior to departure. Assessment tasks comprise a detailed travel journal; a range of textile design croquis (ideas) and a major research essay. Submission of projects will be 3 to 4 weeks after the end of the field trip component of the course. 
Note: This course is suited to UG students in their 3rd or 4th year of their course; students are responsible for their own travel arrangements and associated costs during the field trip eg accommodation, workshop fees, internal travel; an additional up-front fee is required by the Faculty of Art & Design to cover the specific cost of delivering the field trip component of the course overseas. Estimates of these costs will be available once the specific field trip location has been announced.",No Prerequisites,6 Units of Credit
SDES3166,Term 1 2019,"Art & Design, Paddington",1,0,Students will develop an understanding of contemporary jewellery practice and explore the concepts of jewellery as expressed in a fashion context. This practical class will involve the design of both wearable and non-wearable body related objects. Students will be encouraged through a range experimentation in materials and processes to focus their making on the production of jewellery in the studio environment.,No Prerequisites,6 Units of Credit
SDES3172,Term 3 2019,"Art & Design, Paddington",0,0,N\A,N\A,N\A
SDES3174,Term 3 2019,"Art & Design, Paddington",1,0,"This course will prepare you for the digital design industry by focusing on the processes involved in the creation, design and development of web content. It provides an introduction to the basic underlying technologies and methodologies of client-side web design and development. It covers basic web page composition using HTML, CSS and JavaScript as the underlying mechanism for realising creative, online content.",No Prerequisites,6 Units of Credit
SDES3400,Term 1 2019,"Art & Design, Paddington",1,0,"SDES3400 Textile Industry and Forecasting develops your knowledge and experience of the textile design industry. It challenges with creative ways of developing designs and complex industry based design projects requiring innovative solutions, and involves a critical appraisal of the role of trends and forecasting on contemporary design. Project briefs cover designing for a range of industries and will include a selection from fashion, apparel, home wares, interior and / or exterior locations. Projects will involve self-selecting a preferred industry sector, allowing you to focus your design skills towards this sector and to develop expertise in their specific design requirements.
Project documentation and presentation methods are expected to reflect a substantial individual sophistication of textile design ideas, techniques, execution and realization for the specific textiles industry plus an understanding of the environmental and sustainable issues for materials, processes and use of resources involved in these sectors. 
SDES3400 Textile Industry and Forecasting and SDES3401 Smart Textiles and New Technologies are complementary 3rd year courses which, together form the two x 3000 level core studies in the Textile Design studio stream within the BDes program. Together these courses build on the skills and knowledge acquired from previous Textile Design studio stream courses and prepare you for more advanced studies in the 4000 level courses of this program.",L2 Textiles Prerequisite,6 Units of Credit
SDES3401,Term 2 2019,"Art & Design, Paddington",1,0,"SDES3401 Smart Textiles and New Technologies introduces a range of smart textiles, new technologies and processes developed by industry specialists including artists and designers, for textile applications in the worlds of art, fashion, design, engineering and science.
The course covers recent developments in textile fabrics, materials, structures, manufacture, technologies and processes, and acknowledges the textile traditions that these developments referenced. Areas examined will include thermoplastics, smart textiles, micro electronics, molecular nanotechnology, sustainability and green textiles, direct digital printing, new developments in man made and natural textiles properties and architectural, medical, engineering, manufacturing and sporting applications for these textiles.
The course enables you to investigate innovative textile concepts that explore the integration of the handmade with these emerging, new and smart technologies. Projects will involve research into new technologies and development of a self directed project that aligns with individual interests. 
SDES3401 Smart Textiles and New Technologies and SDES3400 Textile Industry and Forecasting are complementary 3rd year courses which, together form the two x 3000 level core studies in the Textile Design studio stream within the BDes program. Together these courses build on the skills and knowledge acquired from previous Textile Design studio stream courses and prepare you for more advanced studies in the 4000 level courses of this program.",L2 Textiles Prerequisite,6 Units of Credit
SDES3402,Term 1 2019,"Art & Design, Paddington",1,0,"This course investigates the intimate relationship between cloth and the body. Cloth is embedded within our very being, like a second skin it records and traces our journey from birth till death. The body and ideas of embodiment remain key conceptual concerns for many contemporary artists who utilise or make reference to textiles in their practice.
As part of this course you will research the role of the garment to cloth, cover, protect and conceal the human form. You will undertake projects that challenge the concepts of containment, the wearable, and negotiate breaking the boundaries between art and fashion. You will realise studio projects informed by this research that are conceptually driven as opposed to focusing on wearable or functional outcomes.
Studio workshops will explore a range of textile techniques and diverse approaches that experiment with surface, form, installation and display. Assessment in this course includes research tasks, workshop experimentation and realising projects that engage with the concepts developed the course. 
SDES3402 Second Skin and SDES3403 Experimental Art Textiles are complementary 3rd year courses which together form the two Level 3 core studies in the Textiles studio stream within the BFA and BMA programs. Together these courses prepare you for more advanced studies in Level 4 courses.",L2 Textiles Prerequisite,6 Units of Credit
SDES3403,Term 2 2019,"Art & Design, Paddington",1,0,"This Experimental Art Textiles course explores the skills and knowledge needed to research and experiment with materials and processes contextualised by contemporary art practice and your own individual research interests. It allows you to propose your own independent, experimental studio research project that builds on existing knowledge, research and discoveries. 
You are asked to consider techniques and skills they have acquired alongside concepts and ideas investigated in this experimental textiles studio. This course will allow you to gain a critical understanding of your practice in order to develop rigorous new and experimental work that further expands your existing interests and concerns. 
As part of this course, lectures and workshops are designed to assist you to explore and investigate contemporary debate and approaches to in-practice (studio) research and the possibilities and challenges this presents for your own emerging practice. You are expected to experiment with a wide variety of material and technical approaches, conduct further research, develop reflective writing and presentation skills as well as participate in focused group and peer discussions. This course encourages you towards an experimental art textiles practice, to take risks in the development of the projects and to constantly push at the conceptual, material, technical and aesthetic borders.
SDES3403 Experimental Art Textiles and SDES3402 Second Skin are complementary 3rd year courses which together form the two x Level 3 core studies in the Textiles studio stream within the BFA (Hons) and BMA (Hons) programs. Together these courses prepare you for more advanced studies in Level 4 courses.",L2 Textiles Prerequisite,6 Units of Credit
SDES3404,Term 1 2019,"Art & Design, Paddington",1,0,"This course situates ceramics in the built environment and reconsiders its meaning and value within the complexity of urban infrastructure. Extending the dialogue that explores ceramics in an expanded field of art and design, you are encouraged to develop an imaginative, contextualised practice through innovative approaches to the medium applied in different professional settings.Topics include tableware and home ware design, architectural ceramics and public art.
Projects explore the expression of ideas through public awards and exhibitions that engage themes linking consumer psychology, social and environmental sustainability in the context of architecture, food, the gallery and the home. They facilitate the acquisition of higher level research, presentation and communications skills developed through visualisation, prototyping, documentation and specialised fabrication for ceramics and associated media. 
This course extends a foundation in ceramic studio practice acquired in 2000 level Ceramics courses. Emphasising cross disciplinary thinking and activity the course connects specialist areas of ceramics practice across the fields of design, media arts and fine arts. It supports students who wish to pursue ceramics as either an integrated or specialist area of study. Assessment in this course includes practical studio projects, exercises, presentation and written reports.",L2 Ceramics Prerequisite,6 Units of Credit
SDES3405,Term 2 2019,"Art & Design, Paddington",1,0,"This course focuses on bringing the ceramic object to life. It develops a deeper understanding of how ceramic objects may elicit a range of physical and emotional responses in different scenarios. You will investigate these conditions through practical projects that develop the communicative potential of design which connects ceramics and physical computing. Experimental approaches to thinking and making in this course draw upon research concerning the role of objects within social networks and the ways in which hybrid machine, hand and computing processes can activate interactions between people and things. Traditional techniques are augmented by simple interactive technologies to examine visceral qualities of ceramics that resonate through our cultural understanding of the medium.
 The course extends a foundation in ceramic studio practice acquired in 2000 level Ceramics courses, fostering integrated disciplinary thinking and activities that engage specialist areas of ceramics practice. Integration is explored in a systematic context, including responsive interactions of a social, economic and technological nature.
Assessment in this course includes practical studio projects, exercises, presentations and written reports.",L2 Ceramics Prerequisite,6 Units of Credit
SDES3406,Term 1 2019,"Art & Design, Paddington",1,0,"This subject explores the design of visual identity and branding strategies across different media used to connect producers and consumers. visual identity and branding are considered within a range of graphic studio models in which designers work. A client brief provides you with the opportunity to explore how design strategically addresses the branding issues of local small to medium enterprises, national and international organisations, audiences and contexts. Reflecting on a range of contemporary models of design practice provides you with the opportunity to develop a portfolio that showcases your design approach in relation to industry practice and possible futures.Assessment in this course includes studio research tasks and projects that engage with visual identity design and portfolio design for print and online contexts.",L2 Graphics Prerequisite,6 Units of Credit
SDES3407,Term 2 2019,"Art & Design, Paddington",1,0,"The complexity of information and data density has increased with the growth of digital graphic media formats. This subject explores strategies for the design and navigation of visual information for interactive and spatial design contexts. A range of multi-dimensional spaces in which graphic designers provide navigation cues will be considered from the perspectives of content, context and purpose. The subject invites you to engage with the design of emerging graphic media and the principles of universal design for improved accessibility.
Assessment in this course includes projects that engage with emerging graphic forms, for example; data visualisation, mobile phone applications, website design, and wayfinding programs.",L2 Graphics Prerequisite,6 Units of Credit
SDES3408,Term 1 2019,"Art & Design, Paddington",1,0,"Jewellery Installation and Jewellery for the Table focuses on the design of contemporary jewellery objects for installation in space and as functional objects designed for the table. This course encourages students to challenge their understanding of jewellery by engaging in a series of guided tasks that are framed and contextualised by Contemporary Jewellery and Object Practice. Students will develop a body of work in response to diverse client briefs.
This course will extend your previous examination of three-dimensional forms focusing on systems that allow for the production of objects both worn by the body and engaging with spaces. Students will work with a variety of materials, applying jewellery skills to small-scale production. Through experimentation with materials and a range of jewellery processes, students will be able to selectively expand their conceptual approach to produce a body of work. Assessment in this course includes studio research tasks and projects designed to build a portfolio to showcase the capacity to respond to a client brief design in preparation for possible futures.",L2 Jewellery Prerequisite,6 Units of Credit
SDES3409,Term 2 2019,"Art & Design, Paddington",1,0,"This advanced course extends your jewellery skills and knowledge by increasing the complexity of studio practice within the jewellery discipline through studio-based activities and rigorous critical analysis. This course contributes to the jewellery stream by developing your knowledge, skill and understanding of designing contemporary wearable jewellery. You will focus on contemporary jewellery in a way that challenges what contemporary jewellery can be, the relationships between jewellery and the body, and the nature of a jewellery wearable. Self-direction will be encouraged so that you acquire and apply skills in developing and articulating a brief. 
This course engages students in a series of preparatory workshops, to introduce materials and processes suitable for the finished work or series of works for Assessment Task 3: Bodyworks. Studio tasks will offer guided materials experimentation, thinking and design speculation through both technical and conceptual based studio classes under the broad heading of ‘Surface and Colour, Material Language.’ 
Three Assessment tasks over the Semester will address the conceptual, material and technical understanding of Jewellery and Object Design as applied to the body, and may require in some instances for you to liaise with industry partners in the development of your design solutions. Project documentation and presentation methods are expected to reflect a substantial sophistication of design ideas and communication and be supported by relevant practical and written research. 
SDES3409 - Jewellery: Contextual Issues through Bodyworks is an advanced 3000 level studio course. It is one of a suite of two (or more) interrelated core courses in Year 3 that complete a four-course specialist 'stream' in the BFA(Hons), BMA(Hons) and/or BDes(Hons) programs in Year 3.",L2 Jewellery Prerequisite,6 Units of Credit
SDES3410,Term 1 2019,"Art & Design, Paddington",1,0,"This specialist course extends knowledge of materials and processes and their relationship to experiential lighting design through adaptive/responsive design scenarios. Emphasis is placed on theories related to experiential lighting design. Project briefs will introduce the notion of the client, manufacturer and end-user. You are expected to liaise with industry in order to fabricate a  full-scale working prototype of your design. A series of case studies exemplifying design research, production/technology methodologies including laser cutting and sheet forming and fabrication will be undertaken. You will engage in problem solving by creatively exploring the relationship between the human interface (experience) and lighting design. Communication techniques in both 2D and 3D format will be extended on from the 2000 stream, including an opportunity to work with a pre-developed arduino module (hardware plus software). You will collaborate in the design and installation of your prototypes in a public exhibition.
You will work on one project throughout the course and have three sequential assessment tasks covering; research and concepts, design development and final design synthesis and presentation.
SDES3410 Object Design: Industry Connections is an advanced 3000 level studio course. It is one of a suite of two interrelated core courses in Year 3 that complete a four-course specialist 'object stream' in the BDes(Hons) program in Year 3.",L2 Object Design Prerequisite,6 Units of Credit
SDES3411,Term 2 2019,"Art & Design, Paddington",1,0,"Object as Activist: Furniture Design and the Community aims to engage you in the field of furniture design for social impact and innovation. Studio briefs will be framed around 'socially active design', where the focus of the design is society and its transition and/or transformation to a more sustainable way of living, working and producing. Research will be driven by real life problems identified by local Councils, non-govenment organisations or agencies addressing community wellbeing. You will learn how to write a return brief, engage with community and develop an understanding of your role as a 'change agent' for society. Design outcomes for this studio will be framed by your response to the brief.
You will work on one project throughout the course and have three sequential assessment tasks covering; research and concepts, design development and final design synthesis and presentation.
SDES3411 Object as Activist: Furniture Design and the Community is a 3000 level studio course. It is one of a suite of two interrelated core courses in Year 3 that complete a four-course specialist 'object stream' in the BDes(Hons) programs in Year 3.",L2 Object Design Prerequisite,6 Units of Credit
SDES3412,Term 1 2019,"Art & Design, Paddington",1,0,"This course is intended to develop your skills in the design and visualisation of virtual spaces with a focus on their applications in the fields of urban and landscape design, architecture, interior design, and heritage studies. To explore the possibilities of virtual space you will reconstruct and reconfigure virtual heritage environments-the phantom structures of the past-and also design the kinds of fantasy spaces that can only exist in the digital realm. You will develop skills in the design of virtual 3D models and learn to produce flythroughs and photorealistic visualisations using programs such as Vectorworks, Photoshop, and associated rendering software. Assessment is based on your demonstrated ability to design virtual spaces and produce 2D representations that inform, excite and delight. The course is one of two 3000-level courses in the spatial design studio stream. It may also be taken as an elective, subject to availability and the completion of 2000-level courses in the spatial design stream.",L2 Spatial Design Prerequisite,6 Units of Credit
SDES3413,Term 2 2019,"Art & Design, Paddington",1,0,"In this course, you will extend your knowledge and skills of spatial design by learning how to design and document small-scale interiors for activities such as food preparation and consumption, personal hygiene, sleeping, and leisure. In studio classes, you will explore innovative responses to client briefs that you will be required to resolve to a level of detail that includes structures, fittings, surface finishes and lighting systems.  Documenting your designs with construction drawings, material boards, and expressive images of the designed space, you will also learn how to cost your designs and work within real world administrative and regulatory constraints associated with building design in Australia. The course is one of two 3000-level courses in the spatial design studio stream. It may be taken as an elective, subject to availability and the completion of 2000-level courses in the stream.",L2 Spatial Design Prerequisite,6 Units of Credit
SDES3414,"Summer Term 2019, Term 2 2019","Art & Design, Paddington",1,0,"Integrated Project is a culminating interdisciplinary Design course that encourages you to draw together insights and expertise from two or more specialisations within Design, or Design coupled with another approved creative/professional discipline. You will investigate a given situation or design context in response to nominated themes, issues or set of conditions specified in a socially-engaged design brief.
The course models professional studio practices by focusing on how designers and design function in society. You will work collaboratively in teams of people with different skill sets, drawing on a wide range of available knowledge and skills to produce an informed return brief, which is supported by relevant research, concept and material explorations. In order to realise project options for final presentation, the resulting Design solutions will integrate the needs of end users, identify and address constraints as well as syntehesise two or more fields of creative expertise to generate potentially unique and innovative ideas and outcomes.
Assessment in this course is based on submission and evaluation of a three stage project development process including:
1. Return brief and conceptual idea generation
2. Iterative design development examining possible solutions
3. Project contribution evidenced in final presentation
This course is available to all Year 3 BDes(Hons), BFA(Hons) and BMA(Hons) students studying one or more Design studios. You can take it either as an alternative to one of your Year 3 studio courses in Ceramic Design, Jewellery, Graphics Media, Spatial Design, Object Design and Textile Design, or choose it as an Elective in addition to completing your one or two 4-course Design studios. 
To enrol in this Level 3 course you must have previously completed two related Level 2 courses in at least one Design studio at Art & Design, or the equivalent in another approved field of creative / professional endeavour.",L2 Design Prerequisite,6 Units of Credit
SDES3801,"Summer Term 2019, Term 1 2019, Term 2 2019","Art & Design, Paddington",1,0,"This course enables undergraduate students to undertake an approved 'Special Project' as part of their academic program. SDES 3801 'Special Project' courses are proposed by the School of Design Studies, COFA and are available to undergraduate students as an elective or general education course.  A 'Special Project' involves specific, one off opportunities that may arise, which will benefit an individual student or groups of students, including participation in scheduled industry, professional community or other design related activities. This includes supervised international experiences (such as a study tour;  exhibition participation or attendance; specific workshops or courses with leading designers etc) or special projects such as professional practice in the context of specific events (eg National or International Biennales, Design conferences, festivals, events  or competitions etc) or the opportunity to undertake an individual project in conjunction with an academic within the University, for example. Course content, focus and outcomes of specific projects may be individually negotiated or may be established and repeated periodically, depending on the nature of the 'Special Project' and the interest and availability of groups of students at a particular time. 
A generic Course Outline for SDES 3801 is available from the UNSW Online Handbook. Specific course outlines will be written and distributed for each 'Special Project' offered. These will detail the academic content, objectives, assessment criteria, modes of teaching and learning, expectations and requirements of student participation appropriate for the event or proposal.",No Prerequisites,6 Units of Credit
SDES4205,Term 2 2019,"Art & Design, Paddington",1,0,"This course examines the issues which affect the communication and presentation of information in disciplines which employ text, data and graphics. With the advent of discoveries, inventions and improvements in computer and communication technologies our society is increasingly being expected to deal and cope with vast amounts of information in the form of text and images, as well as sound, in the case of multimedia applications. The dissemination of information can now be achieved much faster than traditional print media via the digital environment. Access to the processing and promulgation of information is also made possible through the availability of computer equipment and software packages which are now priced reasonably within the financial reach of many individuals. This democratisation of information access has produced a profound impact on how information is being generated, packaged and communicated to society. The increased proliferation of unintelligible and uncommunicable information in both the print and electronic media, and cyberspace is a pertinent case in point. These issues will be explored in a series of lectures and tutorials which examine theory, methodology and case studies.",No Prerequisites,6 Units of Credit
SDES9203,"Term 1 2019, Term 2 2019","Art & Design, Paddington",0,1,"This course provides an understanding of the various definitions of entrepreneurship, innovation and creativity and how they intersect, influence and are shaped by designers. Creativity tools and different models of thinking are examined from a theoretical and real world perspective, to provide students with knowledge and practical techniques to help develop their careers.
Entrepreneurship takes many forms in different organisations and industries, and this course demonstrates the interconnectedness between new creative ideas, innovations, design thinking methods, and the various components needed to become an entrepreneur. Personal traits, different working environments, and various creative processes combine to enhance innovative idea development, and this is critically explored in the course content. Through lectures, tutorials, case studies and active learning in assessed coursework, students will engage with examples of entrepreneurial innovation, and develop their own creative capacity.",No Prerequisites,6 Units of Credit
SDES9204,"Term 1 2019, Term 3 2019","Art & Design, Paddington",0,1,"Design Insight and Processes focuses on creative strategies and conventions used in design thinking, visualisation, prototyping, documentation and presentation. Building upon foundations in the theory and practice of design, the course aims to develop skills and understandings that can better integrate strategies employed in the design process, thereby enhancing the realisation of design outcomes within particular contexts.
This course reflects the integrated and inter-disciplinary nature of contemporary design in a wide variety of fields and practices. Through project-based investigations and critical analysis, students will explore issues relating to the the generation of concepts and their creative expression, user experience and social impact. Students will engage in a range of activities where verbal, visual and written interactions contribute to the documentation and communication of their design intentions and solutions.",No Prerequisites,6 Units of Credit
SDES9210,"Term 2 2019, Term 3 2019","Art & Design, Paddington",0,1,"This course allows you to explore the design process as a collaborative, interdisciplinary and critical studio activity. It challenges your notions of design, encourages experimentation, and allows the development of a model of studio practice that is interdisciplinary and critical. This course provides opportunities for the development of a critical language and practice that will support studio specialisations. A variety of disciplines, processes and media will be used.",Must have completed SDES9204,6 Units of Credit
SDES9211,"Term 1 2019, Term 3 2019","Art & Design, Paddington",0,1,"This course will provide students with the opportunity to place integrated and interdisciplinary design in the context of questions of culture and identity . Working across 2D, 3D and 4D design processes and outcomes, students will develop and manage materials, techniques and personnel across a number of areas of design in order to explore the ways in which cultural, environmental and social contexts impact on design. This course provides opportunities for the development of an understanding of the interrelationship of culture, identity and design that will support studio specialisations.",Must have completed SDES9210,6 Units of Credit
SDES9213,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Art & Design, Paddington",0,1,"Design Studio Project A aims to develop critical research skills in students, to formulate research questions responding to complex issues and grand challenges facing contemporary society, and design project briefs for a major design project.
This advanced level course will provide students with design thinking and project formulation strategies through critical engagement with theory, concepts and practices, including thinking around sustainability and ethics, as well as endusers – clients, stakeholders and community.
Students will develop interdisciplinary design thinking and processes that includes elements such prototyping, diagramming, fabrication and presentation. The design studio project briefs engage with students’ studio specialisation studies and their understanding of integrated design and project management.
Students will work as part of multidisciplinary teams and independently to develop critical, rigourous and sophisticated design research questions and brief for their studio project in SDES9214.",Must have completed SDES9211 before SDES9213,6 Units of Credit
SDES9214,"Term 1 2019, Term 2 2019, Term 3 2019","Art & Design, Paddington",0,1,"Design Studio Project B provides students with the opportunity to develop a major design project in a studio-based environment responding to complex issues and grand challenges facing contemporary society.
The course will provide students with understanding of design practice through critical engagement with theory, concepts and practices, including thinking surrounding sustainability and ethics.
Students will develop and evaluate interdisciplinary design thinking and processes that includes elements such prototyping, documentation, fabrication and presentation. The design studio projects engage with students’ studio specialisation studies and their understanding of integrated design and project management.
Students will work individually, and as part of multidisciplinary teams, to develop critical, rigorous and sophisticated responses to design research questions and project briefs as developed in SDES9213 Design Studio Project A.",Must have completed SDES9213 before enrolling in SDES9214.,6 Units of Credit
SDES9300,Term 1 2019,"Art & Design, Paddington",0,1,"This course is designed to challenge the way in which you think about and create the spaces we inhabit everyday. The philosophy behind the approach to this studio is to extend the process of design as an acquired skill through serious play, and for you to explore, examine and demonstrate your conceptual understandings. This course will provide you with the opportunity to explore in both theoretical and practical terms the future of domestic life and domestic environments. You will explore the domestic environment and how we will live our domestic lives in the future. What the domestic environment will look like, what part technology will play and what impact our growing energy use will have on our environment and our lifestyles. You will collaborate to create studio outcomes that are informed by various disciplines to develop projects that are grounded in defensible concepts. This course will focus on developing creative strategies along with conventions used in design thinking, visualisation, prototyping, documentation and presentation. Building upon your foundations in theory and the practice of design, the course aims to develop your skills and understandings so that you can better integrate strategies employed in the design process, thereby enhancing the realisation of design outcomes within particular contexts.",No Prerequisites,6 Units of Credit
SDES9305,Term 1 2019,"Art & Design, Paddington",0,1,"This course is designed to challenge the way you think about design and designing in a contemporary context. The philosophy behind the approach to this studio is to extend and explore in both theoretical and practical terms the ways in which models of participatory design can be used when designing in commercial contexts.
Participatory Design is also known as cooperative design, social design or co-design, and encompasses innovative design practices which actively involve all stakeholders to ensure the designed outcomes meets the clients needs, is fit for purpose and usable. This way of design is particularly valued in the development of commercial products and services.
Participatory Design for Commercial Contexts will challenge student notions of 'designing for' through encouraging experimentation, allowing for the development of a model of practice that is interdisciplinary, collaborative and critically focused on the ideas of 'designing with','live briefs' and social inclusion. You will be supported by relevant theory and will use an action learning approach to undertake a series of projects to develop your ability to identify commercial stakeholders, their needs and methods.",No Prerequisites,6 Units of Credit
SDES9311,"Term 1 2019, Term 3 2019","Art & Design, Paddington",0,1,"This course provides an introduction to the field of interaction design, and on developing technical, theoretical and creative skills in the development of interactive systems - with a focus on tangible and embodied interactions (i.e. objects and  wearables). Human-centred design methods are used to research real-world problems, situations and opportunities for the implementation of innovative interactive designs.
You will develop your knowledge of the theory of electronics, circuit design, and computer programming and apply this to the design, production and evaluation of a functioning, interactive object.",No Prerequisites,6 Units of Credit
SDES9312,Term 2 2019,"Art & Design, Paddington",0,1,"This course provides an introduction to user-research, concept development and visual communication methods used in the development and evaluation of websites and mobile apps, along with an introduction to techniques for prototyping screen-based designs for web and mobile interactions.
You will research a real world situation, develop insights into users, the activities they are engaging in, and the context-of-use, to identify themes, issues and opportunities for interactive designs.
The course culminates in the presentation of an original design proposal and prototype interactive website or mobile app, developed using the insights developed from your user-research, and realised using physical and digital prototyping techniques that will be introduced as part of this studio.",No Prerequisites,6 Units of Credit
SDES9315,Term 1 2019,"Art & Design, Paddington",0,1,"Interactive exhibits in museums, visitor centres and gallery settings, enable visitors to engage with complex materials, revealing hidden connections and providing a shared focus for active exploration and conversation. In this studio, you will research, design and produce an interactive exhibit for a museum or visitor-centre, and explore approaches to interfacing with multimedia content (i.e. images, audio recordings, videos) that go beyond conventional keyboard, mouse and touch screen interactions to explore the possibilities of more tangible and physically dynamic ways of interacting and exploring multimedia materials through a range of sensing technologies from RFID tags, to gestural interactions and other touch and movement sensing technologies.
Building on skills and knowledge developed in Interaction Design: Foundations for Human Computer Interaction, you will advance your skills in the design, production and evaluation of interactive exhibits, with a focus on ergonomics, interaction aesthetics, electronics and the manipulation of audio-visual materials. You will develop familiarity with theories and principals of interface design, signal-mapping, interaction aesthetics and exhibition design and apply this to the development of a functioning prototype exhibit based on research into emerging real-world applications for interactive displays and interpretive systems in the field of exhibition design.
Lectures, case studies and tutorial presentations will introduce you to the principals of interface design, signal-mapping, and interaction aesthetics, and hands-on technical workshops will will enable you to develop your skills integrating off-the-shelf components and systems with software tools for navigating immersive visualisations.",Students must have completed SDES9311 and SDES9312 before enrolling in this course,6 Units of Credit
SDES9316,Term 3 2019,"Art & Design, Paddington",0,1,"This course focuses on the design, development and evaluation of wearable and biometric (body-sensing) interactions for artistic, wellness, rehabilitation, or educational applications. Students extend their knowledge of interaction design and apply this to the development of a prototype design that analyses and responds intelligently to data collected via analogue and digital biosensors. 
The course provides students with an introduction to the theory and practice of wearable and health related digital technology. The past five years have seen tremendous growth in the area of wearable and biometric technologies, and this growth is set to continue. This course provides students with an introduction to design and engineering issues and approaches for addressing the functional and aesthetic requirements these new forms of interactions present.",Students must have completed SDES9311 and SDES9312 before enrolling in this course,6 Units of Credit
SDES9320,"Term 1 2019, Term 3 2019","Art & Design, Paddington",0,1,"The goal of this practical studio course is to develop your understanding of 3D computer visualisation and Visual Effects (VFX). The focus is to give you live hands-on experience of key technologies and methodological thinking. Workshops will include: Project mapping, 3D visualisation masterclasses, VFX workflow and arts-led 3D computer modelling. During the course you will be introduced to a series of briefs focused on emergent research themes in the field; including, 3D biomedical visualisation, motion capture and 3D arts-led computer visualisation",No Prerequisites,6 Units of Credit
