Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
COMM5708,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"Social Impact: Entrepreneurs and Social Innovation examines the accelerating economic relationship between government, business and the third sector to deliver social (including environmental) value in communities and the way in which this drives social innovation. The course first examines the social economy through the emerging spectrum of organisational forms that generate both social and economic value: from traditional charities, to social enterprises, through to socially responsible business and traditional corporations. It looks at why the traditional boundaries between government, business and the third sector have become blurred and fluid and what that means for the capacity to deliver new forms of social impact. Second, the course examines trends and drivers re-shaping the dynamics of social impact. It reviews the key changes that have occurred within each of the sectors: the changing role of government from direct provider to enabler; the emergence of corporate responsibility within the business sector; the emergence of social enterprises and socially responsible businesses within the third sector and the consequent implications for leadership; and the emergence of new forms of philanthropy and social investment.   The course examines the ways in which these changes drive social innovation and it concludes with a review of global trends and organisations that effect social change and impact",No Prerequisites,6 Units of Credit
COMM5709,"Term 1 2019, Term 2 2019","Main Campus, Kensington",0,1,"Corporate Responsibility and Accountability is a specialist course for the Graduate Certificate in Social Impact and an elective for those undertaking the Master of Commerce or MBA or MBT Programs. It examines how business manages its social, environmental and economic impact on society. The course first reviews the historical evolution and development of the concept of Corporate Social Responsibility and Corporate Citizenship and why it is now a key part of managing the business enterprise. Second, the course examines what acting responsibly means for corporations in terms of the market, community, environment, workplace and government. Issues covered include business and human rights, business-community partnerships, corporate philanthropy, the human resource management implications of CSR, business and the environment and businesses' relationship with government. Third, the course examines how business accounts for its behaviour and impact in society through sustainability reporting and the role of external assurance and outlines debates on the appropriate role of government policy in either regulating and/or enabling responsible corporate behaviour.",No Prerequisites,6 Units of Credit
COMM5710,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,1,"Creating Shared Value (CSV), a term introduced by Porter and Kramer (2011), is aimed at enhancing ‘the competitiveness of a company while simultaneously advancing the economic and social conditions in the communities in which it operates’.  CSV as an organisation and business ethos, therefore, seeks greater integration of organisational economic imperatives with the identification of social needs that can be addressed via the expansion of economic markets and business innovation. Complementing existing strategies of corporate philanthropy, corporate social responsibility and sustainability, CSV is aimed at creating shared value by reconceiving products and markets, increasing productivity in the value chain, and enabling development of clusters of stakeholders. This course will examine the fundamentals of CSV and how businesses might co-create sustainable financial and social value.",No Prerequisites,6 Units of Credit
COMM5713,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,1,"This course examines key concepts and frameworks of cross-sector collaboration and develops your capacities to undertake effective collaboration with existing and emerging partners. Primary topic areas include: cross-sector adaptive leadership, building and sustaining strategic partnerships, creative collaborative practice, collaboration dilemmas and tensions and effective collaboration design and implementation for system change. The course is taught using experiential processes to learn about collaboration in real time at a personal and systemic level. This requires students to be willing to reflect on their own approaches and attitudes within a collaboration. In completing this course, you will gain a deeper understanding of the knowledge and frameworks required to develop and sustain cross-sectoral collaborations to achieve social impact. You will also have the opportunity to develop a range of skills and competencies that can be applied to build collaborative partnerships with government, business, community and the third sector within your workplace.",No Prerequisites,6 Units of Credit
COMM5714,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"This course is the compulsory capstone course in the MBA (Social Impact) program. The main aim of the capstone course is to enable graduates to synthesis all their learning across the program, and to achieve a common understanding of the degree qualification.
The capstone course will add significant value to your Master's degree by building on your knowledge and skills from a range of disciplines (financial, legal, marketing, etc.) as well as the specialist knowledge and skills in Social Impact that you have developed through your study and professional experience.
As a graduate of MBA (Social Impact) program, it is expected that you will be able to perform effectively at a high level in the area of Social Impact initiatives. You should now be able to demonstrate effective management and leadership in the field of Social Impact by combining strong generic management skills with specialist expertise.
This course must be taken at the end of your program. 
Students must complete at least 48 units of credit – eight courses - before they will be permitted to enrol in a capstone course.
 Prerequisite:  MBAX 5706 Design for Social Innovation.",No Prerequisites,6 Units of Credit
COMM5902,"Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"Leadership for Social Impact is designed for a new generation of leaders•Those who seek a leadership career in social enterprises, and those already in the sector who wish to enhance their professional capacity to create social and environmental value through leadership of third sector/not-for-profit organisations•Those who aspire to hold executive positions in companies which are committed to maximizing social benefit and meeting corporate responsibilities through their products and practices•Those who wish to become senior public administrators working with community groups, or public service executives with a responsibility for developing the public policy framework; and•Those individuals and foundations that seek to ensure that their social investment is applied to greatest social impact.The course provides students with an introduction to the challenges and opportunities of leading organisations with the purpose of improving social outcomes. The course will examine the following areas: current challenges in achieving social benefit; leadership in the social economy; challenges and opportunities of leadership during a time of inflexion; a model of leadership centred on identifying adaptive challenges for leaders; intervention of leaders and practices for more effective and positive social outcomes; new forms of organising designed to address breakdowns in the social economy; governance systems and demands; diagnosis of leadership challenges.",No Prerequisites,6 Units of Credit
COMM8001,"Term 1 2019, Term 2 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
COMM8003,Term 3 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
COMM8100,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the foundations of research for business research.  In the first part of the course topics will include intellectual foundations of research, research methods and academic reading and writing. In the second part students will move into qualitative research design. The third and final part contains statistical methods and cover probability models, estimation, hypothesis testing and regression analysis.",No Prerequisites,6 Units of Credit
COMM8101,Term 2 2019,"Main Campus, Kensington",0,1,"This course covers the foundations of statistical methods for business research and builds on COMM8100, offered in the first term.  Students will complete topics in quantitative research methods such as experimental design and analysis, survey design and analysis, linear and multiple regressions, and discrete choice models, as well as case study research.",No Prerequisites,6 Units of Credit
COMM8102,Term 2 2019,"Main Campus, Kensington",0,1,"This course ensures Business School Doctoral students have a strong foundation econometrics for application to empirical research in business and builds on COMM8100, offered in the first trimester. The first part of the course covers classic econometric concepts and techniques, such as moment estimation, maximum likelihood, least squares regression, and hypothesis testing and inference.  Where necessary some statistical theory as well as basic matrix algebra will be taught.  The second part of the course builds on these sound fundamentals of econometric theory.  Topics covered could include instrumental variables, generalised method of moments (GMM), the bootstrap, quantile regression, or panel methods.  Students might be required to use statistical packages to conduct econometric data analysis.",No Prerequisites,6 Units of Credit
COMM8103,Term 3 2019,"Main Campus, Kensington",0,1,"This course is designed to assist students in the writing and presentation of their research. The course includes topicson research integrity and ethics, how to develop research questions and conduct literature surveys, and how to present and provide feedback on research. Students will undertake an individual major written research project, a research presentation, and provide feedback on other students' research.",No Prerequisites,6 Units of Credit
COMP1000,Term 2 2019,"Main Campus, Kensington",1,0,"World wide web(WWW) dependent activities have become an essential part of our existence and yet many of us do not know much about how they works. In the first part of this course, we introduce the abstract features of the internet and the software that makes it so powerful. Knowledge about the architecture of the internet, world wide web, browsers, search engines, e-commerce, security, etc. will be helpful in using the internet more effectively as well as becoming aware of the several pifalls associated with this modern technology.
Spreadsheets and databases are two of the most commonly used and powerful computer tools yet they are often poorly utilised and the reasons for using one rather than the other are poorly understood. Many people purchase Microsoft Office which comes bundled with Microsoft Excel and Microsoft Access - a spreadsheet and a database application - yet while many people have some familiarity with Microsoft Excel, Microsoft Access is rarely utilised. This course aims to explain in straightforward terms the concepts underlying both of these powerful pieces of software so that students can exploit them effectively for both their studies and future careers. It will investigate how to design and implement effective spreadsheet and database applications. Students should also be able to transfer these skills to other, similar spreadsheet and database packages. Students will be expected to have personal copies of Microsoft Excel and Microsoft Access on their own computers.
Note(s): This course may not be taken by students enrolled in an Engineering program.",No Prerequisites,6 Units of Credit
COMP1400,Term 3 2019,"Main Campus, Kensington",1,0,An introduction to the concepts and techniques of object oriented programming with a focus on the construction of interactive multimedia applications. Delivery is through lectures and computer lab classes. Assessment will be via a number of in-class exercises and staged assignments.,"Prerequisite: Enrolment in a non-CSE major (no BINF, COMP, or SENG)",6 Units of Credit
COMP1511,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"An introduction to problem-solving via programming, which aims to have students develop proficiency in using a high level programming language. Topics: algorithms, program structures (statements, sequence, selection, iteration, functions), data types (numeric, character), data structures (arrays, tuples, pointers, lists), storage structures (memory, addresses), introduction to analysis of algorithms, testing, code quality, teamwork, and reflective practice. The course includes extensive practical work in labs and programming projects.
Additional Information
This course should be taken by all CSE majors, and any other students who have an interest in computing or who wish to be extended. It does not require any prior computing knowledge or experience.
COMP1511 leads on to COMP1521, COMP1531, COMP2511 and COMP2521, which form the core of the study of computing at UNSW and which are pre-requisites for the full range of further computing courses.
Due to overlapping material, students who complete COMP1511 may not also enrol in COMP1911 or COMP1921.",No Prerequisites,6 Units of Credit
COMP1521,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course provides a programmer's view on how a computer system executes programs, manipulates data and communicates. It enables students to become effective programmers in dealing with issues of performance, portability, and robustness. It is typically taken in the semester after completing COMP1511, but could be delayed and taken later. It serves as a foundation for later courses on networks, operating systems, computer architecture and compilers, where a deeper understanding of systems-level issues is required.
Topics: Introduction to the systems-level view of computing, number representation, machine-level programming, representing high-level programs in machine code, memory, input/output, system architectures, operating systems, networks, parallelism/concurrency, communication/synchronisation. Labs and assignment work in C and machine code.",Prerequisite: COMP1511 or COMP1911 or COMP1917,6 Units of Credit
COMP1531,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course provides an introduction to software engineering principles: basic software lifecycle concepts, modern development methodologies, conceptual modeling and how these activities relate to programming. It also introduces the basic notions of team-based project management via conducting a project to design, build and deploy a simple web-based application. It is typically taken in the semester after completing COMP1511, but could be delayed and taken later. It provides essential background for the teamwork and project management required in many later courses.
The goal of this course is to expose the students to:
basic elements of software engineering: including requirements elicitation, analysis and specification; design; construction; verification and validation; deployment; and operation and maintenancedata modellingsoftware engineering methodologies, processes, measurements, tools and techniquesWeb-based system architecture and development practices on Web platforms",Prerequisite: COMP1511 or COMP1917 or COMP1921,6 Units of Credit
COMP1911,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces students to the basics of programming. The objective of the course is for students to develop proficiency in program design and construction using a high-level programming language. Topics covered include: fundamental programming concepts, the C programming language, programming style, program design and organisation, program testing and debugging. Practical experience of these topics is supplied through laboratory exercises and programming assignments.
Additional Information:
This course is designed for non-computing majors who want a solid introduction to programming, with the aim of using computers as part of some other discipline. It does not assume any prior background in programming.
Electrical Engineering, Telecommunications, Mechanical Engineering, and Mechatronic Engineering specify this as the standard first year computing course. COMP1911 and the following course COMP1521 provide a solid introduction to programming an computer systems concepts for all of these students.
Students with an interest in computing or who wish to be extended might want to consider COMP1511 as an alternative, especially if they plan to study more computing as part of their future study. Students from all degrees are permitted to take COMP1511 instead of COMP1911.
Note: Because of significant content overlap, students cannot take both COMP1911 and COMP1511.","Prerequisite: Enrolment in a non-CSE major (no BINF, COMP, or SENG)",6 Units of Credit
COMP2041,Term 2 2019,"Main Campus, Kensington",1,0,"Software system decomposition and design. Overview of the software development life-cycle. Command languages. Version control and configuration management, programming for reliability. Testing and debugging techniques. Profiling and code improvement techniques. Practical work involving programming-in-the-large.",Prerequisite: COMP1511 or COMP1917 or COMP1921,6 Units of Credit
COMP2111,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces rigorous and formal methods for modelling system behaviour. These methods support the modelling of abstract specifications and the refinement of abstract specifications through to concrete implementations. Consistency of formal development is verified by proof obligations and formal proof. The course will cover: specification, refinement, implementation, proof obligations, and proof. It re-inforces, and builds on, prerequisite knowledge from MATH1081, especially set theory and predicate logic. The course will use case-studies and assignments to develop competence. The methods developed in this course are used in the SENG2011 workshops and in safety-critical industrial contexts.","Prerequisite: MATH1081, and COMP1511 or COMP1917 or COMP1921",6 Units of Credit
COMP2121,"Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"Instruction Set Architecture (ISA), Floating point number representation, computer arithmetic, assembly and machine language programming, machine language fundamentals; addressing modes; instruction repertoire, assembly language programming methodology, interrupts and I/O interfacing (hardware and software), serial communication, timers, analog input and output, converting analog signals to digital signals (data acquisition), taking input from a variety of sensors and driving actuators, buses and memory system, low level device drivers.","Prerequisite: COMP1917 or COMP1921 or COMP1511 or COMP1521, or (COMP1911 and MTRN2500)",6 Units of Credit
COMP2511,"Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course aims to introduce students to the principles of object-oriented design and to fundamental techniques in object-oriented programming. It is typically taken in the second year of study, after COMP2521, to ensure an appropriate background in data structures. The knowledge gained in COMP2511 is useful in a wide range of later-year CS courses.
The goal of the course is to expose students to:
the fundamental principles of object-oriented designobject-oriented programming and object-oriented design in Javathe application of sound programming and design skillsproblem solving and modeling of real world problems from science, engineering, and economics using the object-oriented paradigm
Topics: Objects. Object-oriented design. Design patterns. Design by contract. Object-oriented programming in Java. Practical work: labs, design project, implementation project.","Prerequisite: COMP1927, or (COMP1531 or SENG1031, and COMP2521)",6 Units of Credit
COMP2521,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"The goal of this course is to deepen students' understanding of data structures and algorithms and how these can be employed effectively in the design of software systems. We anticipate that it will generally be taken in the second year of a program, but since its only pre-requisite is COMP1511, is it possible to take it in first year. It is an important course in covering a range of core data structures and algorithms that will be used in context in later courses.
Topics: An introduction the structure, analysis and usage of a range of fundamental data types and the core algorithms that operate on them, including: algorithm analysis, sorting, searching, trees, graphs, files, algorithmic strategies, analysis and measurement of programs. Labs and programming assignments in C, using a range of Unix tools.",Prerequisite: COMP1511 or COMP1917 or COMP1921,6 Units of Credit
COMP3121,Term 1 2019,"Main Campus, Kensington",1,0,"Correctness and efficiency of algorithms. Computational complexity: time and space bounds. Techniques for best-case, worst-case and average-case time and space analysis. Designing algorithms using induction, divide-and-conquer and greedy strategies. Algorithms: sorting and order statistics, trees, graphs, matrices. Intractability: classes P, NP, and NP-completeness, approximation algorithms.",Prerequisite: COMP1927 or COMP2521,6 Units of Credit
COMP3131,Term 1 2019,"Main Campus, Kensington",1,0,"Covers the fundamental principles in programming languages and implementation techniques for compilers (emphasis on compiler front ends). Course contents include: program syntax and semantics, formal translation of programming languages, finite-state recognisers and regular expressions, context-free parsing techniques such as LL(k( and LR(k), attribute grammars, syntax-directed translation, type checking and code generation. Lab: implementation of a compiler in a modern programming language for a small programming language.",Prerequisite: COMP2511 or COMP2911,6 Units of Credit
COMP3141,Term 2 2019,"Main Campus, Kensington",1,0,"This course will present rigorous and formal methods for the design and implementation phases of software system development. Also considered are testing and reuse of designs. As far as possible, software tools that can assist the process will be used. The material will be presented using case studies, and students will be required to undertake a project.",Prerequisite: COMP1927 or COMP2521,6 Units of Credit
COMP3151,Term 2 2019,"Main Campus, Kensington",1,0,"Concurrency = processes + communication.  Communication via shared variables vs message passing.  Models of concurrency: true concurrency vs interleaving.  Abstractions:  atomicity, locks and barriers, semaphores, monitors, threads, RPC, rendezvous.  Classical problems:  mutual exclusion, dining philosophers, sleeping barber, termination detection, gravitational N-body problem.Practical work: programming assignments using the C-like language MDP.","Prerequisite: COMP1927, or COMP1521 and COMP2521",6 Units of Credit
COMP3153,Term 1 2019,"Main Campus, Kensington",1,0,"It is virtually impossible to guarantee the correctness of a system, and in turn the absence of bugs by standard software engineering practice such as code review, systematic testing and good software design alone. The formal methods community has developed various rigorous, mathematically sound techniques and tools that allow the automatic analysis of systems and software. The application of these fully automatic techniques is typically called algorithmic verification. The course will describe several automatic verification techniques, the algorithms they are based on, and the tools that support them. We will discuss examples to which the techniques have been applied, and provide experience with the use of several tools.",Prerequisite: A mark of at least 65 in COMP1927 or COMP2521,6 Units of Credit
COMP3161,Term 3 2019,"Main Campus, Kensington",1,0,"Programming language paradigms:  imperative, object oriented, declarative (i.e., functional and logic).  Theoretical foundations of programming languages:  syntax, operatational, axiomatic and denotational semantics.  Implementation aspects of central language features, such as dynamic and strong typing, polymorphism, overloading and automatic memory management.  Abstracting over programming languages and architectures: byte code approach, component software.",Prerequisite: COMP2521 or COMP1927,6 Units of Credit
COMP3211,Term 1 2019,"Main Campus, Kensington",1,0,"Study the architecture & organisation of modern processors, and influences upon these, with emphasis on pipelined RISC machines; gain understanding of the design of the memory subsystem, I/O, and system level interconnect; become proficient in the use of tools such as VHDL and SimpleScalar for the description, simulation, and verification of architectural designs; complete a series of assignments leading to the design, implementation, validatation and assessment of a RISC system. It is assumed students are familiar with combinational and sequential logic design principles and have some experience in the use of CAD tools to describe and simulate digital systems.",Prerequisite: COMP3222 or ELEC2141.,6 Units of Credit
COMP3222,Term 3 2019,"Main Campus, Kensington",1,0,This course aims to provide students with a knowledge of problem solving with digital systems (computer systems and digital circuits). The basic building blocks of combinational and sequential circuits are introduced to develop circuit solutions to problems and to understand and implement the design and operation of hardware models of digital and computer systems. HDLs will be used to describe circuits and state of the art computer aided design tools will be used to design complex systems.,Prerequisite: COMP2121 or COMP1521,6 Units of Credit
COMP3231,Term 1 2019,"Main Campus, Kensington",1,0,"Operating System Organisation and services. Process management:  scheduling, synchronisation and communication. Memory management: virtual memory, paging and segmentation. Storage management: disk scheduling, file systems. Protection and security. Distributed operating systems and file systems. Case studies: UNIX & NT. Lab: Programming assignments.Assumed Knowledge:  C","Prerequisite: COMP1521 or COMP2121, and COMP2521 or COMP1927",6 Units of Credit
COMP3311,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"Data models: entity-relationship, relational, object-oriented. Relational database management systems: data definition, query languages, development tools. Database application design and implementation. Architecture of relational database management systems: storage management, query processing, transaction processing. Lab: design and implementation of a database application.",Prerequisite: COMP2521 or COMP1927,6 Units of Credit
COMP3331,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Networking technology overview. Protocol design and validation using the finite state automata in conjunction with time-lines. Overview of the IEEE802 network data link protocol standards. Addressing at the data link and network layers. Network layer services. Introduction to routing algorithms such as Distance Vector and Link State. Congestion control mechanisms. Internetworking issues in connecting networks. The Internet Protocol Suite overview. The Internet protocols IPv4 and IPv6. Address resolution using ARP and RARP. Transport layer: issues, transport protocols TCP and UDP. Application level protocols such as: File Transfer Protocol (FTP), Domain Name System (DNS) and Simple Mail Transfer Protocol (SMTP). Introduction to fundamental network security concepts, 802.11 wireless networks and peer to peer networks. There is a substantial network programming component in the assessable material.",Prerequisite: COMP1927 or COMP2521 or MTRN3500,6 Units of Credit
COMP3411,"Summer Term 2019, Term 1 2019","Main Campus, Kensington",1,0,"Machine intelligence. Principles: knowledge representation, automated reasoning, machine learning. Tools: AI programming languages, control methods, search strategies, pattern matching. Applications: computer vision, speech recognition, natural language processing, expert systems, game playing, computer-aided learning. Philosophical and psychological issues. Lab: logic programming assignments.",Prerequisite: COMP2521 or COMP1927,6 Units of Credit
COMP3421,Term 2 2019,"Main Campus, Kensington",1,0,"Graphics hardware: scan conversion of lines and polygons. 2D transformations: windowing, clipping, viewports. User interfaces. 3D transformations: perspective transformation, 3D clipping, hidden surface removal, lighting and texture maps. Hierarchical modelling of objects, modelling curves and surfaces with splines and fractals. Graphics standards. Lab: programming assignments.",Prerequisite: COMP2511 or COMP2911,6 Units of Credit
COMP3431,Term 3 2019,"Main Campus, Kensington",1,0,"An introduction to Intelligent agent design.  Picking actions using planning, learning or engineered control.  Both practical and theoretical components.  Practical component: Re-implement parts of a real agent architecture on a robot.  Assignment based.  Emphasis on engineering a working system.  Theoretical component: Introduction to a variety of research agent architectures including classical planning and reinforcement learning.  Lecture and lab based.","Prerequisite: COMP2521 or COMP1927, and a WAM of at least 70",6 Units of Credit
COMP3511,"Summer Term 2019, Term 3 2019","Main Campus, Kensington",1,0,"Provides an introduction to user-system interactions, both analysis and design. The approach is cognitive, focusing on matching user goals with computer technologies. Topics: the human information processing system, models of interaction, strategies for and process of design and evaluation. Project work is emphasised.",Prerequisite: Completion of 48 UOC,6 Units of Credit
COMP3601,Term 3 2019,"Main Campus, Kensington",1,0,"Embedded system design team projects. Embedded system design life cycle. Software/hardware codesign. Hardware slection process. Software development techniques. Hardware/software integration and system testing. Ethics in teams, ethics in design, IP protection, IP reuse, project report writing. Project and team management.",Prerequisite: COMP2121,6 Units of Credit
COMP3821,Term 2 2019,"Main Campus, Kensington",1,0,As for COMP3121 but in greater depth.,Prerequisite: A mark of at least 65 in COMP1927 or COMP2521,6 Units of Credit
COMP3891,Term 1 2019,"Main Campus, Kensington",1,0,As for COMP3231 Operating Systems but in greater depth and breadth.Assumed Knowledge:  C,"Prerequisite: COMP1521 or COMP2121, and COMP2521 or COMP1927, and a WAM of at least 75",6 Units of Credit
COMP3900,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"A capstone software project. Students work in teams to define, implement and evaluate a real-world software system. Most of the work in this course is team-based project work, although there are some introductory lectures on software project management and teamwork strategies. Project teams meet fortnightly with project mentors to report on the progress of the project. Assessment is based on a project proposal, a final project demonstration and report, and on the quality of the software system itself. Students are also required to reflect on their work and to provide peer assessment of their team-mates' contributions to the project.","Prerequisite: COMP1531, and COMP2521 or COMP1927, and enrolled in a BSc Computer Science major with completion of 120 uoc.",6 Units of Credit
COMP3901,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,The student will complete a small research project under the supervision of a member of the academic staff of the School. The project will be assessed on the basis of a report written by the student.,"Prerequisite: 80+ WAM in COMP, SENG or BINF courses, completion of all first and second year core requirements a CSE program, and agreement from a suitable CSE academic supervisor.",6 Units of Credit
COMP3902,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,The student will complete a medium-sized research project under the supervision of a member of the academic staff of the School. The project will be assessed on the basis of report written by the student.,"Prerequisite: 80+ WAM in COMP, SENG or BINF courses, completion of all first and second year core requirements a CSE program, and agreement from a suitable CSE academic supervisor.",12 Units of Credit
COMP4121,Term 3 2019,"Main Campus, Kensington",1,1,"Topics chosen from: Spatial, semi-structured and multi-dimensional data storage and manipulation techniques, non Von-Neumann techniques, advanced and parallel algorithmic techniques, algorithm engineering and problem solving practices; algorithms for matrices and systems of linear equations, approximation algorithms, FFT and convolution and their software and circuit implementations, iteration methods for the solution of operator equations.",Prerequisite: COMP3121 or  COMP3821.,6 Units of Credit
COMP4128,Term 3 2019,"Main Campus, Kensington",1,0,"The focus of the course is the development and implementation of advanced algorithms. Students will learn to select appropriate algorithms for a given problem, integrate multiple algorithms for solving a complex problem, design new algorithms, and implement them.  Algorithms covered include dynamic programming, shortest path, max flow, suffix trees, and combinatorial algorithms. They will also learn skills required for programming contests, which include evaluation of problem difficulty, solving problems in teams, and work under time pressure.","Pre-requisite: COMP3821, or (COMP3121 and a 75WAM)",6 Units of Credit
COMP4141,Term 1 2019,"Main Campus, Kensington",1,1,"Computability: formal languages and problems, Turing Machines (TMs), computability, (semi-)decidability, universal TMs, Church-Turing thesis, halting problem, reduction and undecidability proofs, examples; Complexity: run time, space, complexity classes, non-determinism and NP, polynomial reductions and NP completeness, optimisation problems and approximation, randomisation; Languages and Automata: regular expressions and languages, finite automata, determinisation, context-free grammars and languages (CFLs), Chomsky normal form, word problems, pumping lemma, push-down automata, decidability problems for CFLs; Semantics and Correctness: while programs, assertions and program correctness, Hoare logic, loops and loop invariants, relative completeness of Hoare logic (and its role in a proof of Gödel's incompleteness result)","Prerequisite: MATH1081, and COMP1927 or COMP2521",6 Units of Credit
COMP4161,Term 3 2019,"Main Campus, Kensington",1,1,"This course is about mechanical proof assistants, how they work, and what they can be used for. It presents specification and proof techniques used in industrial grade theorem provers, teaches the theoretical background to the techniques involved, and shows how to use a theorem prover to conduct formal proofs in practice. The courses is intended to bring third/fourth year and postgraduate students into contact with the current research topics in the field of theorem proving and automated deduction and to teach them the necessary skills to successfully use industrial grade verification environments in modelling and verification.
Topics covered included: higher order logic, natural deduction, lambda calculus, term rewriting, data types and recursive functions, induction principles, calculational reasoning, mathematical proofs, decision procedures for a variety of logical domains, and proofs about programs.
Note: experience with (first-order) logic and functional programming is required.",Prerequisite: Completion of 48 UOC,6 Units of Credit
COMP4336,Term 2 2019,"Main Campus, Kensington",1,0,"This course will examine how mobility affects networks, systems, and applications. It will teach advanced concepts and protocols for managing mobility in TCP/IP networks, improving spectrum and energy efficiency of mobile networking, realizing more direct form of device-to-device communication, enhancing the quality of experience of mobile video, and achieving self-powered wireless communication. Learning emerging device functionalities and features will be part of this course, which requires some basic understanding of mobile device programming, such as Android and Java.",Prerequisite: COMP3331.,6 Units of Credit
COMP4337,Term 1 2019,"Main Campus, Kensington",1,0,"With exponential growth of the Internet, security of a network has become increasingly challenging. This subject will explore the security vulnerabilities in both fixed and wireless networks and cover the fundamental concepts and advanced issues with an emphasis on the Internet architecture and protocols. The following key concepts will be covered: Wireless Communications and Security overview, Review of Cryptographic techniques, 802.11 Technologies and legacy 802.11 Security: lessons learnt, Encryption Ciphers and Methods in Wireless Networks, Wireless Security Risks, Wireless Security Auditing and Pen Test Introduction,  IPSec and IP layer security,  PKI/X.509, Transport Layer Security/DTLS,   Intrusion Detection and Protection Systems, Network Firewalls, Secure Neighbor Discovery, Routing and Forwarding Security,  Authentication and Key Management in Wireless Networks/Sensor Networks,   Broadcast Security and Secure Code Dissemination,  Network Privacy and Anonymity, Security and Privacy in Location Services, Smart Grid and IoT security.",Prerequisite: COMP3331.,6 Units of Credit
COMP4418,Term 3 2019,"Main Campus, Kensington",1,1,"Knowledge Representation and Reasoning (KRR) is at the core of Artificial Intelligence. It is concerned with the representation of knowledge in symbolic form and the use of this knowledge  for reasoning. This course presents current trends and research issues in Knowledge Representation and Reasoning (KRR). It enables students interested in Artificial Intelligence to deepen their  knowledge in this important area and gives them a solid background for doing their own work/research in this area. The topics covered in more detail are AI Logics, Probablilistic  Reasoning, Constraints, and Game Theory.",Prerequisite: COMP3411,6 Units of Credit
COMP4511,Term 2 2019,"Main Campus, Kensington",1,1,"This course is a project-based course designed to build on the basic skills acquired in COMP3511 – Human Computer Interaction. The course addresses the skills and knowledge required in industry to brainstorm, design, implement, and evaluate an application through the user-centred design process. Because this is an iterative process, students will be required to build their interface at least three times, starting with a low-fidelity prototype and building to high-fidelity and more complete prototypes. By the end of the course, students should have a solid understanding of the importance of user-centred design and how it is applied in the industry to design, test and build a functioning application. 
The course is built to reflect up-to-date industry practice and methods. You would have benefitted from also completing COMP2911, which introduces you to object-oriented techniques, UML and design patterns. Whilst you will be coding in this course to build an iteration of your application, this is not the focus of the course, which remains on design practices and testing of graphical user interfaces.",Prerequisite: a mark of at least 70 in COMP3511 and a mark of at least 65 in COMP2911,6 Units of Credit
COMP4601,Term 1 2019,"Main Campus, Kensington",1,0,"Hardware design and systems prototyping using field-programmable gate  arrays.  Emphasises laboratory experience in programming and interfacing with FPGAs.  Acceleration of soft-core processors, design of custom accelerator blocks and configurable logic-based applications from areas such as telecommunications, signal processing, cryptography and biological sequencing.  Techniques for designing and implementing configurable systems.  CAD challenges posed by the area.  Design validation, performance analysis and power consumption.  Reconfigurable systems.",Prerequisite: COMP3211 and COMP3601.,6 Units of Credit
COMP4920,Term 3 2019,"Main Campus, Kensington",1,0,"This course will develop a framework on which management and ethical issues can be developed. and also develop skills in software project management.
Topics covered will include management issues such as:
management of innovationengineering project planning and controlhuman factorspatentstechnical strategy
In addition, the following ethics topics will be covered:
introduction to ethicsworkable ethical theoriesmorality of breaking the lawprivacypublic information and recordsand related topics
Students carry out a significant software development project in teams.","Prerequisite: COMP2511 or COMP2911, and in the final year of the BSc Computer Science or BE / BE (Hons) Bioinformatics Engineering or Computer Engineering.  Software Engineering students enrol in SENG4920.",6 Units of Credit
