Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
GEOS3921,Term 3 2019,"Main Campus, Kensington",1,0,"This course focuses on coastal resource assessment and management. Topics include: Australian coastal zone policy; coastal ersoion and conservation; soil and water acidification; global shrimp farming issues and management; oyster farming; causes of fish kills and fish disease outbreaks; estuary management; coastal water resource management; recreational and commercial fisheries; coastal wetlands. The course considers Australian and global perspectives on current and emerging coastal resource management issues.  Students participate in group work to develop skills in resource management.Note: Due to revisions of Geography at UNSW, all courses previously offered as GEOH3921 have been given an equivalent course code GEOS3921 from semester 1, 2007.",No Prerequisites,6 Units of Credit
GEOS6733,Term 3 2019,"Main Campus, Kensington",0,1,"This is a 5-day field course run at various locations within Australia. Each day, there will be lectures on the theory behind various environmental geophysical methods used in the analysis of air, water, soil, vegetation or the subsurface. This will be followed by field measurements, data processing, data analysis and presentation of the results to the class.
Methods covered will include a selection of the following techniques, depending on instrument availability: time-domain reflectometry measurements of soil water content; optical spectrophotometry and the measurement of organic water quality; laser mass spectrometry of gases and water; x-ray fluorescence of soils and minerals; geophysics of weather and climate measurements, hydrological techniques (pressure transducer measurements of water level, acoustic drip loggers).
This course aims to provide each student with the necessary theory and skills to undertake geophysical measurements of air, water, vegetation, soil and rock. These skills are often required in research and consulting environments in hydrology, hydrogeology, climatology and environment sciences. Students will gain a theoretical understanding of the electromagnetic, optical, gravitational, acoustic and dynamic properties of air, water, vegetation, soil and rock; practical field experience in measuring the properties of air, water, vegetation soil and rock; data analysis skills; group work experience; public presentation skills; and literature research skills.
Note: A compulsory field trip will be held and personal expenses will be incurred",No Prerequisites,6 Units of Credit
GEOS9001,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
GEOS9005,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
GEOS9011,"Term 1 2019, Term 2 2019","Main Campus, Kensington",0,1,"Examines environmental planning legislation and decision-making processes in Australia with special reference to NSW; the content and structure of Environmental Impact Statements and the stages in the granting of development consent; approaches to EIA with reference to the assessment of impacts on the natural, social and economic environments. Includes case studies exemplifying procedures, techniques, methods and issues, and looks at trends in EIA in Australia and selected other countries.Note: Due to revisions of Geography at UNSW, all courses previously offered as GEOH9011 have been given an equivalent course code GEOS9011 from semester 1, 2007.",No Prerequisites,6 Units of Credit
GEOS9012,Term 3 2019,"Main Campus, Kensington",0,1,"Using a diverse range of case studies, this course demonstrates broad remote sensing applications in forestry, agriculture, natural resource management, wildlife conservation, environmental change, pedology, oceanography, geology, meteorology, and politics. Specific applications relate to the assessment of tropical and sub-tropical land cover change, ecosystem dynamics and biogeochemical cycles, vegetation biophysical properties, wetlands management and monitoring, fire, pollution, urban studies and cold region hydrology. Computer-based laboratories allow the students to explore a range of optical, thermal and radar data appropriate to particular applications, and provide exposure to practical image processing and interpretation techniques including classification, change detection, formulation of indices and derivation of empirical relationships. Practical experience with IDL ENVI and Erdas Imagine is provided.",No Prerequisites,6 Units of Credit
GEOS9016,Term 2 2019,"Main Campus, Kensington",0,1,"Approximately 80% of all data collected have associated geographic attributes, and there is an increasing need for people with the skills and abilities to manipulate and make sense of that information. This course provides an introduction to, and understanding of, the basic principles, structures, procedures and applications of geographic information systems and science. Topics covered in the course provide a comprehensive overview and practical experience in the analytical treatment of geographical information, including: information sources; data storage, representation and visualisation; projections and coordinate systems; the analysis of spatial data to generate new information; and the dissemination of such digital information through avenues including the internet.This course will be conducted through a combination of lectures, computer laboratories and field work.",No Prerequisites,6 Units of Credit
GEOS9017,Term 1 2019,"Main Campus, Kensington",0,1,"Geographic information systems have improved considerably over the past decade in response to a world that has become very much richer in digital geographic information. The requirement to build complex applications and simulations has become more urgent with the need to plan for a changing climate, to feed an increasing population and to provide pinpoint marketing analysis for business. This course explores a toolbox of conceptual approaches and methods to model and analyse a range of highly complex, often non-deterministic problems. It provides a true enabling technology for the natural sciences and a rich source of computational and representational challenges for the computer sciences. Topics covered include spatial dynamic spatio-temporal modelling; geostatistics; error analysis and data accuracy; network analysis; and machine learning and artificial intelligence methods in GIS",Prerequisite: GEOG9016 or GEOS9016,6 Units of Credit
GMAT0001,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
GMAT0002,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
GMAT1110,Term 2 2019,"Main Campus, Kensington",1,0,"Surveying and Geospatial Engineering deals with the science of determining relative positions of features above, on or below the surface of the Earth for a range of mapping, engineering and construction operations. The course combines lectures, workshops and outdoor practical exercises using modern electronic surveying equipment. Topics include levelling, orientation, distance measurement which combine into coordinate reference systems. Also traversing and control surveys, electronic detail surveys, construction setout, GPS satellite positioning, geographic information systems (GIS) and sources of geospatial data such as remote sensing, aerial photography and satellite imagery. Basic land law and cadastral surveying for NSW is introduced. The student will learn some basic surveying computations to critically assess spatial data quality. Students will be expected to have a good background in trigonometry and geometry from high school mathematics.",No Prerequisites,6 Units of Credit
GMAT2120,Term 3 2019,"Main Campus, Kensington",1,0,"This course will cover some contemporary terrestrial surveying instruments and their use. The course will commence with precise digital levelling (bar-code level) instruments, covering design, accuracy, error sources, precise levelling techniques, errors and calibration. The theory will be supported with a practical exercise. Electronic total stations will be introduced, including circle reading, level sensors, centring systems, constrained centring, precise horizontal and zenith angle measurement, observation procedures and elimination of errors. This theory will be exercised with a larger field project and some minor exercises. Robotic total stations and ATR (automatic tracking) technology will be described. Finally, principles and applications of the Electronic Distance Meter (EDM), phase and pulse measurement techniques, wave propagation in atmosphere, measurement of atmospheric parameters, coefficient of refraction, velocity corrections, geometric reductions, reductions of distances to the ellipsoid, and analysis of errors will be dealt within a field practical exercise. An EDM height traversing practical will round out this course. At the conclusion of this course students will have gained an understanding of the impact specific field techniques and instrumentation on the attainable precision when conducting terrestrial surveys.",Prerequisite: GMAT1110,6 Units of Credit
GMAT2500,Term 2 2019,"Main Campus, Kensington",1,0,"Principles of survey calculations. Radiation, intersection, resection, and trilateration calculations. Traversing: fieldwork, calculations, error detection and adjustment. Detail surveys with engineering surveying CAD software: data transfer with survey instruments, plan editing, and contouring from a digital terrain model. Cadastral calculations. Land Subdivisions in CAD. Design and computation of horizontal and vertical curves for roads, rail and pipelines in CAD.",Prerequisites: GMAT1110,6 Units of Credit
GMAT2550,Term 3 2019,"Main Campus, Kensington",1,0,"Least Squares measurement adjustment principles and concepts, with particular reference to surveying observations of distance, height difference, angular directions, GPS solutions. Determining input into, and analysing output from, typical Least Squares adjustment software. Inside Least Squares: Modelling observations, observation equations, parametric method, condition and combined methods, linearisation of equations, derivation of Least Squares algorithm, methods of forming normal equations. Variance-covariance matrices, measurement uncertainty, and error ellipses, and in particular the application of statistics and error analysis in surveying. Worked examples and case studies from various areas of cadastral and engineering surveys. Calibration of EDM instruments.",Prerequisite: MATH1231 or MATH1241.,6 Units of Credit
GMAT2700,Term 1 2019,"Main Campus, Kensington",1,0,"Cartesian coordinate systems, applications of Cartesian coordinate transformations in surveying. Mathematical transformations between geodetic, Cartesian and topocentric coordinate systems, ellipsoid geometry, orthometric and ellipsoid height systems. Map projections and ellipsoidal geometry, principles of map projections, surveying and mapping projections, transverse Mercator projection, ellipsoidal computations. Corrections to field observations. Geodetic and astronomical reference systems; the relationship between natural and geodetic reference systems, deflection of the vertical; geoid models and reference ellipsoids, height systems, celestial coordinate systems. Geodetic coordinate systems and datums; definition of AGD, GDA, AHD; the impact of tectonic motion on datum and coordinates; and international systems such as ITRF. The use of GPS/GNSS to define reference frames, as well as providing a means for a surveyor or geospatial engineer to determine coordinates of points in the frame.",Prerequisites: GMAT1110,6 Units of Credit
GMAT3100,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces the student to a wide variety of surveying applications undertaken as part of engineering projects. Selected topics of specialist survey applications will be dealt with using lectures, guest speakers and technology demonstrations. Topics will be selected from the following: mining surveying (including azimuth transfer, north-seeking gyro theodolites, plumbing of shafts and high structures), industrial surveying, tunnel surveying, hydrographic surveying, alignments, monitoring of deformations and settlement of terrain, structures and machines, design of precise engineering networks, project surveying methodology and advanced least squares analysis.",Pre: GMAT2120 AND GMAT2550,6 Units of Credit
GMAT3150,Term 1 2019,"Main Campus, Kensington",1,0,"An off campus survey camp, where survey projects of substantial extent are carried out involving control survey design and implementation, detail surveys, contour surveys, the setting-out of a rural road, and other selected projects. The processing of the field data and the preparation of plans and reports is done during session. Students are required to attend a one week residential survey camp at the start of Session 2 equivalent to three contact hours per week, followed by two hours per week project data processing during session.",Pre: GMAT2500 AND GMAT2550,6 Units of Credit
GMAT3220,Term 1 2019,"Main Campus, Kensington",1,0,"An overview of the components of Geographic Information Systems (GIS). Database management in the context of spatial data. Data acquisition techniques including overviews of digitising, scanning, field survey and remote sensing. Data conversion process, visualisation of geospatial data, cartography, colour and 3D views. Concepts and definitions of spatial information systems, coordinate systems, mapping and spatial issues, data structures including vector, raster and surface modelling. Inputting both spatial and attribute data to the GIS. Transformation of data between coordinate systems, re-projection of map coordinates. GPS-based image registration. Editing data and creating topologically clean data. Tagging spatial data with attributes, linking spatial data to attribute databases. Use of basic analysis functions: spatial selection, attribute selection, making reports of spatial and attribute data, interfacing to the system using a high level language. Use of the World Wide Web to disseminate information.",Prerequisites: GMAT1110,6 Units of Credit
GMAT3420,Term 3 2019,"Main Campus, Kensington",1,0,"Introduction to the legal system in Australia and NSW. The nature of land law, including land tenure, estates in land, and interests in land. Land title systems, and especially land administration in Australia and NSW. Study of appropriate statutes and regulations. Boundary surveying principles and cadastral mapping in NSW. Survey investigation for both artificial and natural boundaries; survey and title searching; field note preparation for cadastral surveying; survey marking and preparation of plans of survey; cadastral survey techniques for urban and rural properties; the status of roads in NSW; strata plan surveys; identification surveys; consents for MHWM, railways, rivers, kerbs in Sydney; and the role of coordinates in cadastral surveying.",Pre: GMAT2500,6 Units of Credit
GMAT3500,Term 3 2019,"Main Campus, Kensington",1,0,"Introduction to the geometric and spectral properties of remotely sensed (satellite, aerial or terrestrial) images of the Earth's surface or objects. Description of analogue and digital images - photography, electro-optical and microwave systems. The physics of visible, infrared and microwave remotely sensed imagery, including atmospheric effects. Image geometry - central projection, scan and microwave systems. The principles of stereovision. Inner orientation of central projection, collinearity equations and deviations from collinearity. Exterior orientation of sensor systems. Object geometry from overlapping images, for block photography for aerial and close range applications. Digital photogrammetric workstations and their functions. Photogrammetric project planning. Image interpretation.",No Prerequisites,6 Units of Credit
GMAT3700,Term 2 2019,"Main Campus, Kensington",1,0,"Concepts of geodetic positioning using GPS/GNSS. Introduction to GNSS other than GPS, including GLONASS, BeiDou and Galileo. Satellite orbit representation, analysis of GPS/GNSS carrier phase measurement errors, differential GNSS, integer ambiguity resolution, static baseline survey and control network design, adjustments of baseline measurements within control networks, height determination using GPS/GNSS, standards and specifications for GPS/GNSS geodetic control, Precise Point Positioning (PPP), online GPS data processing, continuous operating reference stations (CORS). Field exercises to complement the lectures, tutorials and class discussions for a greater understanding of precise GPS/GNSS positioning principles and performance using state-of-the-art user equipment. Discussion of modern geodesy: geometric techniques such as VLBI, SLR, DORIS & GNSS; gravity field mapping & mass transport; geodetic services and applications; the IAG and the Global Geodetic Observing System.",Pre:GMAT2700 AND GMAT2550,6 Units of Credit
GMAT4150,Term 2 2019,"Main Campus, Kensington",1,0,"Projects will involve small groups of students working as a team to complete the design and execution of selected tasks in Surveying and Spatial Information Systems. Topics may be cadastral surveys, the remote sensing analysis of the environment from satellite images, a digital photogrammetric mapping task, setting up a precise geodetic control network, the use of precise GPS techniques, collection of data for and design of a GIS system, a precise engineering survey or the development and analysis of a geospatial database of a region. Students will usually be required to attend a one week off campus field work (survey camp) and present the results of their group project in a well written technical report.",Prerequisite: GMAT3150,6 Units of Credit
GMAT4220,Term 2 2019,"Main Campus, Kensington",1,1,"Analysis of geospatial problems including components of data acquisition and database development, spatial analysis and display, and customising and performing advanced analysis using macro languages and integrating with other software. Management and institutional issues including how the technology and data is used by various organisations and government departments, geo-spatial data issues for government and industry, standards, metadata, legal issues associated with these systems, intellectual property, copyright, liability, project management and implementation of these systems. Database structures and database management. Data organisation in raster data structures. Visualisation of continuous surfaces. Methods for interpolation. Global prediction using classification models. Global interpolation using trend surfaces. Local deterministic methods for interpolation.  Inverse distance interpolation. Digital Elevation Models. Ordinary Kriging. Basic Operations for spatial analysis with discretized continuous fields. Spatial analysis using square windows. Spatial approaches to error propagation in numerical modelling. Fuzzy sets and fuzzy objects.",Pre:GMAT3220,6 Units of Credit
GMAT4400,Term 1 2019,"Main Campus, Kensington",1,0,"Design and studio project for a residential neighbourhood development, taking into account a range of issues including: (a) constraint and site analysis:  preparation of maps of land use, vegetation, surface and soils, drainage and terrain, slopes, climate and aspect; composite overlay maps; (b) structure plan design: infill subdivisions, residential precincts, schools, commercial areas, industrial areas, active and passive recreation, pedestrian ways and road hierarchy; (c) plan of detailed lot layout: shadow diagrams, consideration of access, grades, drainage reserves, parks and pedestrian ways; (d) engineering design and plans: catchment details, road longitudinal and cross-sections, drainage layout, flow schedule, hydraulic grade line calculations, longitudinal sections of kerb profiles, driveway designs.",Pre: GMAT2500,6 Units of Credit
GMAT9205,Term 1 2019,"Main Campus, Kensington",0,1,"Basic concept of geodesy, fundamentals of positioning, Cartesian and geodetic coordinate systems and datums for spatial information applications, including mathematical conversions between geodetic, Cartesian and topocentric coordinate systems, basic ellipsoid geometry, and transformations between national and international datums. Orthometric and ellipsoid height systems, and geoid models for height transformations. Principles and classifications of map projections and the Universal Transverse Mercator (UTM) projection in particular. Emphasis on Australian datums and projections: AGD/AMG, GDA/MGA and AHD. Fundamentals of Global Navigation Satellite Systems and their applications in geopositioning. Introduction to principles of geopositioning using GPS techniques. Geo-referencing of space/airborne and land-based spatial information acquisition systems. Lectures complemented with class dicussions,lab.computations,and field exercises in the use of GPS equipment.",No Prerequisites,6 Units of Credit
GMAT9300,Term 2 2019,"Main Campus, Kensington",1,1,"Sources of image data for provision of spatial information; digital aerial and close range frame cameras, pushbroom aerial and satellite scanner systems; commercial imaging systems for built environments; airborne laser scanners (LiDAR). Geometry of frame and pushbroom scanner data systems; direct georeferencing of aerial and satellite systems; processing of multiple frame image data and pushbroom imagery spatial information extraction; block adjustment; accuracies of spatial data extracted from aerial images; ground control requirements: image processing for feature extraction, image matching, geometric correction of digital images, digital photogrammetric workstations; development of systems for sem-automatic and automatic extraction of feature extraction. Applications of digitial image data for mapping and close range metrology. Characteristics of LiDAR data, filtering, extraction of DEMs and other features; software for display and presentation of LiDAR data.",No Prerequisites,6 Units of Credit
GMAT9600,Term 3 2019,"Main Campus, Kensington",1,1,"Remote sensing techniques are powerful tools for spatial data acquisition and this course will describe the history, challenges and developments in remote sensing. Topics covered include definition and physics of basic electromagnetic radiation propertises, energy-matter relationships, spectral signatures of surfaces and the atmosphere, the reduction of atmospheric effects, sensor concepts (including film and electro-optical sensors), an introduction to data processing and enhancement (including image interpretation procedures). Satellite missions such as Landsat, SPOT, and ERS will be briefly introduced, as well as future remote sensing satellite constellations. The variety of satellite and airborne platforms, and the greater access to imagery, now make it possible to use remote sensing to address a wide range of applications. The diverse and ever-growing applications will be reviewed.",No Prerequisites,6 Units of Credit
GMAT9606,Term 3 2019,"Main Campus, Kensington",1,1,"Use of passive and active (radar) microwave techniques in remote sensing of earth resources. Topics include: real and synthetic aperture radar systems; passive microwave radiometry; energy-surface interactions; interpretation of microwave image data: applications in agriculture, geology, oceanography and hydrology; issues in signal and image processing; characteristics of airborne and spaceborne microwave sensors.",No Prerequisites,6 Units of Credit
GSBE0703,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
GSBE0803,Term 1 2019,"Main Campus, Kensington",0,0,N\A,N\A,N\A
GSOE0006,Term 1 2019,"Main Campus, Kensington",0,1,"On approval of the specialisation authority, a 6 UOC project/thesis may be undertaken in the Master program, if the student has achieved a credit average in other completed courses. A project involves an independent investigation at an advanced level by the student and may include research, design, feasibility or other analysis requiring integration of knowledge and evaluation across a range of topics in the area of specialisation. Work based projects are encouraged for practising engineers provided they meet the requirements of advanced independent study. Work based projects must be approved by the program authority prior to commencement of the project.",No Prerequisites,6 Units of Credit
GSOE0012,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"On approval of the specialisation authority, a 12 UOC project/thesis may be undertaken in the Master or Master Extension program, if the student has achieved a credit average in other completed courses. A project involves an independent investigation at an advanced level by the student and may include research, design, feasibility or other analysis requiring integration of knowledge and evaluation across a range of topics in the area of specialisation. Work based projects are encouraged for practising engineers provided they meet the requirements of advanced independent study. Work based projects must be approved by the program authority prior to commencement of the project.",No Prerequisites,12 Units of Credit
GSOE0024,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"On approval of the specialisation authority, a 24 UOC project/thesis may be undertaken in the Master Extension program, if the student has achieved a credit average in other completed courses. A project involves an independent investigation at an advanced level by the student and may include research, design, feasibility or other analysis requiring integration of knowledge and evaluation across a range of topics in the area of specialisation. Work based projects are encouraged for practising engineers provided they meet the requirements of advanced independent study. Work based projects must be approved by the program authority prior to commencement of the project.",No Prerequisites,24 Units of Credit
GSOE9010,Term 1 2019,"Main Campus, Kensington",0,1,"This course is designed to develop research and communication skills and strategies that would support the Research Project component of the program. There are weekly guest lectures and tutorials, Moodle course activities and assignments. The course themes include: formulating a research topic, managing a research project, locating and critically evaluating the literature, engineering research methods,  writing about research, speaking about research, academic integrity.
Students will critically review literature; formulate a research program for a small topic in an area of engineering; develop interpersonal skills needed for project management and collaborative research; and communicate their research topic to expert and non-expert audiences.",No Prerequisites,6 Units of Credit
GSOE9011,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,1,"This course is a distance version of the face-to-face delivery GSOE9010 course and is designed to develop research and communication skills and strategies that would support research aspects of the students' masters program. The course will take a flipped classroom approach with topics covered including 
Writing skillsStatisticsLiterature searchGroup dynamicsResearch profile and grantsExperimental designPresentingPublishing, citing, bibliographic tools, plagiarism
Students will contribute to online discussions, lead discussion activities, participate in lecture discussions, take on-line quizzes. Students will also write a written report that will be a literature review including analysis of experimental techniques, plus a proposal for a potential novel project in the topic area. This proposal should be written like a grant application, based on ARC guidelines.",No Prerequisites,6 Units of Credit
GSOE9017,Term 1 2019,"Main Campus, Kensington",0,1,"This course covers the various methodologies, technologies and policies that can be used to reduce energy use, while still producing what that energy is needed for - heat, light and movement.
Topics covered include current and predicted energy use and associated GHG emissions; residential and commercial passive solar design; energy management programs; building management systems; heating, ventilation and air conditioning; and consumer products and office equipment. The impacts of transport are also covered, together with opportunities to reduce transport energy requirements through more efficient engines, public transport, and urban design. Industrial systems examined include heat recovery; cogeneration; compressed air and steam distribution; and motor systems, pumps and fans. Efficient use of water, and increased efficiency of water supply can also significantly reduce energy use. Various government policy measures at the local, state, commonwealth and international level are covered in terms of their effectiveness and relevance in Australia. Finally, barriers to improved energy efficiency such as up-front cost, lack of information, and the low cost of energy in Australia are examined.
Assignments focus on energy use and emissions produced at your home and by your transport to and from the UNSW, and will also analyse current energy practices at the UNSW.",No Prerequisites,6 Units of Credit
GSOE9111,Term 3 2019,"Main Campus, Kensington",0,1,"This course course provides training on energy issues covering techniques for energy storage, their capabilities, limitations and issues with their use.  It also covers integration of energy storage with a particular energy generation.",No Prerequisites,6 Units of Credit
GSOE9122,Term 3 2019,"Main Campus, Kensington",0,1,"Please Note:  For non-award students, the appropriate background is normally a Bachelor of Engineering.
In Australia and globally, the challenge of climate change is driving growing interest in the design and construction of high performance buildings which are climate appropriate, energy efficient and generate energy from renewable sources. This studio course provides the opportunity for Faculty of Engineering postgraduate students to work together in teams with colleagues from the Faculty of the Built Environment on real world, industry-linked projects focused on the integrated design of sustainable, high performance buildings. The studio will be structured around cross-disciplinary collaboration and integration of low energy, passive design strategies from project conception, and will include opportunities for interaction with experienced industry professionals. Lectures in advanced topics of ESD design and evidence based methods and tools, including evaluation and prediction of building thermal, energy and daylighting performance, will complement and inform students' studio work.  
The course will make use of the Faculty of Engineering's new Design Laboratory.",No Prerequisites,6 Units of Credit
GSOE9141,Term 2 2019,"Main Campus, Kensington",0,1,"PLEASE NOTE: For non-award students, the appropriate background is normally a Bachelor of Engineering.  Other Bachelor degrees in Science, Commerce and Law might be acceptable. This course will offer flexible delivery, being conducted in blended mode combining 3 face-to-face workshops, online activities and work-place based learning.

Smart grid is the integration of numerous technologies, systems and processes with the aim to modernize and fully automate the entire electricity grid covering generation transmission, distribution, utilization plus conservation. Smart grid will revolutionize the design, development, management, operation and maintenance of the grid to the levels that was thought impossible some decades ago. The drivers towards smart grids include environmental awareness of people and governments; the need for further automation and energy efficiency; large capital investments for the renewal of the ageing infrastructure; adoption of competitive energy prices; security of supply; energy conservation and the ever increasing electricity demand that needs to be met.  The course will provide advanced information and thinking required by engineers and professionals to deliver the smart grid concepts from inception to implementation. The course will mainly focus on intelligent electricity distribution networks, present the latest technologies and analyse the impact of these technologies on system design, operation, management and maintenance.",No Prerequisites,6 Units of Credit
GSOE9210,Term 3 2019,"Main Campus, Kensington",0,1,"The course will provide a proper background for managerial processes and decision making in engineering environments. The lectures will systematise the basic ideas of decision making, while the technical examples will be drawn from the topics representing the range of the Faculty programs. The topics covered are the following: decisions under risk and uncertainty; Bayesian reasoning; competitive decisions as games; recursive decision making; social choice.",No Prerequisites,6 Units of Credit
GSOE9220,Term 3 2019,"Main Campus, Kensington",0,1,"This course aims to provide students with the skills necessary to successfully commercialise ideas. Whilst some aspects of entrepreneurship can be learned from others, research on entrepreneurship education has shown a learn-by-doing approach is most effective. Thus, the course has a strong experiential-learning focus and will incorporate a flipped-classroom model with weekly online topics based on the Lean LaunchPad, which is used by leaders in this space such as Stanford, Berkley and the University of Pennsylvania.
During their project, students form small teams, identify potential business opportunities and utilise enquiry based learning to assess the viability of their business model. Upon completion of their project, students pitch their business model and report on their learnings.",No Prerequisites,6 Units of Credit
GSOE9340,Term 2 2019,"Main Campus, Kensington",0,1,"This course is designed to provide postgraduate students with high level knowledge of Life Cycle Engineering principles and practices. The course will follow a typical product life cycle and the associated tools and techniques available. It starts with defining the concept of life cycle engineering, history and potential benefits (ecological and environmental). It then introduces the drivers behind this concept such as legislation and standards, environmental requirements. Next, the concepts of life cycle thinking, Cradle-to-Grave, Cradle-to-Cradle, Energy and Eco-efficiency are introduced. In the following section, generic environmental impact assessment tools and the concept of sustainable product development and the associated eco-design tools are introduced.  The course continues with concepts related to usage and the end-of-life stages of product life cycle. These topics include Product collection, Reverse logistics and End-of-Life decision making, Tools and technologies, Disassemble sequence planning, Disassembly technologies, Reuse and remanufacturing principles, product monitoring and testing, materials recycling techniques. The course finally finishes with economics and future trends such as Economic models, Life Cycle Costing (LCC) and Product Service Systems (PSS).",No Prerequisites,6 Units of Credit
GSOE9360,"Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"The expectations and conventions applying to spoken and written communications within engineering. Different textual genres. Aspects of rhetoric. Ethical use of material. Formal language structure; grammar and syntax.Students will improve their ability to collect and build ideas into coherent arguments, learn how to construct texts that demonstrate critical thinking, and develop their technical communication skills, in preparation for subsequent professional practice.",No Prerequisites,6 Units of Credit
GSOE9400,"Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
GSOE9445,Term 2 2019,"Main Campus, Kensington",0,1,"Course introduction: the entrepreneurial revolution; the entrepreneurial process; opportunities recognizing and screening; entrepreneur and the internet; entrepreneur, manager and team; obtaining venture and growth capital; resource requirements; business plan; introduction to entrepreneurial finance; rapid growth and troubled times; ethics and the entrepreneur; harvesting the wealth.",No Prerequisites,6 Units of Credit
GSOE9510,"Summer Term 2019, Term 1 2019","Main Campus, Kensington",0,1,"The role of engineering in society; assessment of technological innovations. Engineering ethics principles and practice; an introduction to ethical systems; the application of ethical frameworks to engineering practice and related technologies; codes of ethics in the professions. Social, legal, environmental and economic considerations; sustainability. Theories of leadership; leadership of teams. Organisation behaviour.",No Prerequisites,6 Units of Credit
GSOE9712,Term 1 2019,"Main Campus, Kensington",1,1,"This course covers fundamental statistics, design of experiment (DOE), and development of process improvement strategy. Teaching will focus on using engineering industry-based problems, supplemented with the use statistics software package - Minitab. Students will also learn how to compile report to effectively present information from a managerial perspective.",No Prerequisites,6 Units of Credit
GSOE9740,Term 3 2019,"Main Campus, Kensington",1,1,"Sustainability means living well within the limits of a finite planet. More than ever, engineers need to find holistic and effective solutions to currently unsustainable practices of production and consumption, to protect our vital life support systems and meet the social and economic needs of a growing human population at the same time. 
This course teaches concepts and methods to analyse and assess the environmental impacts of industrial systems and economies. It aims to equip students with the ability to understand challenges of sustainability from a local to global scale, to think critically, holistically and with a life cycle perspective and to apply sustainability assessment methods and tools (such as input-output analysis, hybrid life cycle assessment and environmental footprint assessment) in real-world examples.",No Prerequisites,6 Units of Credit
GSOE9758,Term 1 2019,"Main Campus, Kensington",0,1,"Pre-requisites: Background in data networks, e.g. TELE3118, COMP3331/9331
This course aims to provide understanding of the design of enterprise and telecommunications network architecture. It will bring together in-depth coverage of various networking technologies (such as TCP/IP, security, wireless LAN 802.11 etc) in order to provide practical context and integration requirements for real-world applications. It covers the methodology behind the design of building enterprise and core networks to support applications that include data, voice and video. Telecommunications architecture will cover IP Multimedia Systems (IMS) and IP Next Generation Networks (IP NGN). Enterprise architecture will review segments within corporate networks referred to as ""Places in the Network"" (PINs) such as Data Centres, Wide Area Networking (WANs) and remote branches. Other practical applications will include a review of the Australian National Broadband Network (NBN), Cloud Computing and mobile computing.",No Prerequisites,6 Units of Credit
GSOE9810,"Term 1 2019, Term 3 2019","Main Campus, Kensington",0,1,"Quality control systems, quality systems documentation, manuals, implementation and procedures, quality assurance, quality management systems, lean manufacturing, value-stream mapping, process flows, value added management, voice of the customer, team management, continuous improvement, six-sigma approach, economics of reducing variation in industry, applications.",No Prerequisites,6 Units of Credit
GSOE9820,"Term 1 2019, Term 2 2019","Main Campus, Kensington",0,1,"This course will introduce to you the fundamental principles of project management in an engineering context, enabling you to become a successful project manager.",No Prerequisites,6 Units of Credit
GSOE9830,"Term 2 2019, Term 3 2019","Main Campus, Kensington",0,1,"Project initiation and development, review of practical decision-making problems and relevant techniques, benefit/cost analysis, time value of money, Nominal and effective interest rate, calculation involving multiple interest formulae, internal rate of return, payback period method, comparisons of alternative investments, depreciation methods, income tax consideration, inflation, replacement analysis, sensitivity analysis, life-cycle costing, economic analysis of projects.",No Prerequisites,6 Units of Credit
HDAT9100,Term 1 2019,"Main Campus, Kensington",0,1,"The Context of Health Data Science provides an introduction to how data are generated and used in a contemporary health system. We look at how health outcomes can be measured and reported in various forms of health data, and how these health data can reveal inequalities in health. The course describes the major sources of health data, including those relating to primary care, hospital stays and prescription medicines, and how this (and other) information can be used by the health data scientist to create evidence for policy and research.
Activities are structured to foster a scientific, questioning attitude in the student. Students are encouraged to think critically about how health data are recorded, what this reveals about the underlying health delivery systems, and be creative in their use of health data sources to create or critically appraise evidence.",No Prerequisites,6 Units of Credit
