Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
MFAC1527,Term 1 2019,"Main Campus, Kensington",1,0,"Objectives: - To gain an understanding of the inter-relationships between the health of individuals or populations and the environment in which they live. The major themes include the societal determinants of health, the diversity of society focusing both on culture, systems that provide health care and the relationship between health and human rights. These themes will be studied taking global, community and individual perspectives on health.
Infectious diseases affecting the respiratory system will be used as an example of how the environment influences the health of individuals and populations. Areas to be explored will include relevant aspects of microbiology, cell biology, immunology and inflammation. The course will also consider the health status of populations, as well as aspects of normal human behaviour.
A series of learning activities focusing on communication skills and clinical communication operates throughout phase 1 of the Medicine program. It involves learning within clinical environments and will be integrated with content topics specific to individual courses.
Assessment will involve performance in two projects/assignments and an end of course written examination.",No Prerequisites,12 Units of Credit
MFAC1601,"Term 2 2019, Term 2 2019","Main Campus, Kensington",1,0,"MFAC1601 is only available to students in the BMedSc program who have been offered a provisional place to enter the MBBS 3802 program at the completion of the BMedSc (Hons). The course will be taken in Semester 2 of the Honours year. The aim of the course is to develop basic skills in communication, medical interviewing and physical examination.
These skills will be taught in weekly 2 hour turorials in the Clinical Skills Centre on Campus. Clinical tutors and communication skills tutors will provide an integrated approach to teaching these skills. The teaching of basic communication skills will be addressed in simulated clinical consultations to ensure that the relevance of generic skills is understood within the context of medical practice. These simulated consultations will also be used to address concepts of the medical history and the patient-centred approach. Existing anatomical models and graphics will be used to introduce concepts of surface anatomy and functional anatomy underpinning the physical examination. Similarly, the relevance of normal physiology to the physical examination will be addressed.
Students will be required to attend all sessions and to have completed preparatory activities. The students will be expected to reach a satisfactory level of performance based on continuous assessment in simulated clinical consultations. Students will also be required to satisfactorily complete the communications assessment. Students who fail to attend this course will have failed to meet the requirements to enter the medicine program. If a student fails the communication assessment, they will be allowed to resubmit after remedial work to improve their communication skills. It is acknowledged that these students will have had little opportunity to develop these skills and, if necessary, further remediation will be provided after they enter the medicine program.",No Prerequisites,3 Units of Credit
MFAC2505,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"During this course students will undertake clinical terms in Society and Health, Adult Health 1 and Oncology building on the learning in Phase 1.
Objectives of the Society and Health Term: - By using authentic clinical and practical experiences in the community as the basis for learning, students will build upon their understanding of the relationship between the health of an individual or population and the social and physical environment. In addition, students will develop understandings of the population health aspects of relevant illnesses and the role of other health professionals and community-based services in prevention of illness and addressing the social and environmental determinants of health. Students will also extend their capabilities in communication with, and assessment of, individual patients and population groups with specific health issues. Typical environments and/or experiences will include sexual health and infectious disease services, services for particular population groups such as indigenous people, refugees, homeless people, community specialist services such as drug and alcohol, diabetes, infectious disease, respiratory, or public health services that focus on health care based in the community and preventative approaches. Clinical experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources covering aspects of public health, community medicine, pathology, infectious disease and pharmacology. Assessment will include submission of a project report, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; social and behavioural determinants of health, ethics; or population health issues. Objectives of Adult Health 1 Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the internal and external mechanisms that maintain health or lead to disease. In addition, students will develop understandings of the clinical aspects of relevant illnesses, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Major organ systems such as the cardiovascular, gastrointestinal and respiratory systems, will be studied in a clinical context covering acute, chronic and complex presentations, supported by teaching in the basic and social sciences.Objectives of the Oncology Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the specific health issues faced by patients with cancer. In addition, students will develop understandings of the clinical aspects of oncology, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Typical clinical issues encountered will include simple and complex co-morbidity problems in common cancer medicine, palliative care and terminal illness.For Integrated Clinical Studies A, a case-based teaching methodology is employed to link acquisition of clinical and public health capabilities with the learning of mechanisms and principles underlying health and illness. Approximately 60% of available time will be spent in clinical and community environments associated with the Faculty of Medicine, in which students will encounter patients or health issues relevant to the domain themes. These experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources. Assessment will include submission of group projects and assignment reports, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; ethics; or population health issues. In addition, the student's clinical performance during the module will be graded as satisfactory/unsatisfactory.",No Prerequisites,24 Units of Credit
MFAC2506,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"During this course students will undertake clinical terms in Beginnings, Growth and Development, Adult Health 2 and Geriatrics building on the learning in Phase 1.
Objectives of the Beginnings Growth and Development Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the biomedical, behavioural and social science principles involved in the human life cycle stages spanning conception to adulthood. In addition, students will develop understandings of the clinical aspects of illnesses relevant to this stage, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. The issues covered include gynaecology and sexual health issues in women of reproductive age, normal pregnancy and delivery, pregnancy complications, the healthy neonate and normal infant development, acute illness and injury in young children, chronic conditions in childhood and adolescent health.
Objectives of Adult Health 2 Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the internal and external mechanisms that maintain health or lead to disease. In addition, students will develop understandings of the clinical aspects of relevant illnesses, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Major systems such as the locomotor, musculoskeletal and neurological systems as well as specific senses and metabolic diseases, will be studied in a clinical context covering acute, chronic and complex presentations, supported by teaching in the basic and social sciences.
Objectives to the Geriatrics Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the specific health issues faced by elders that they established in phase 1. In addition, students will develop understandings of the clinical aspects of illnesses occurring in elders, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Typical clinical issues encountered will include complex co-morbidity problems in elders, chronic illness and disability, degenerative diseases including arthritis and dementia, rehabilitation, palliative care and cancer medicine, stroke, vascular disease, and terminal illness. For Integrated Clinical Studies B, a case-based teaching methodology is employed to link acquisition of clinical and public health capabilities with the learning of mechanisms and principles underlying health and illness. Approximately 60of available time will be spent in clinical and community environments associated with the Faculty of Medicine, in which students will encounter patients or health issues relevant to the domain themes. These experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources.
Assessment will include submission of group projects and assignment reports, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; ethics; or population health issues. In addition, the student's clinical performance during the module will be graded as satisfactory/unsatisfactory.",No Prerequisites,24 Units of Credit
MFAC2507,Term 3 2019,"Main Campus, Kensington",1,0,"The Clinical Transition course provides students with an opportunity to prepare for the learning and assessment activities in future    clinical courses following the ILP in Phase 2.  The course will also assist students to understand the approach to clinical reasoning and to develop skills in clinical reasoning and to understand the roles and expectations of students in clinical environments.  Students completing the ILP in Year 3 will focus on preparing for the Integrated Clinical Studies courses in Phase 2 by renewing the clinical skills acquired in Phase 1 and developing skills in synthesising and summarising clinical information and using the medical literature to critically evaluate clinical cases and write case-based reports. Students completing the ILP in Year 4 will focus on preparing for Phase 3 to understand their role in patient care and management in clinical clerkships.  Teaching in the course will be delivered on the Kensington campus and in the teaching hospitals.  Campus-based activities will include lectures, small group tutorials and case-method tutorials.  Hospital-based activities will include small group tutorials and clinical tutorials to practice clinical skills.  Depending on the objectives of the teaching activities, some activities will be specific for either Year 3 or Year 4 students whereas others will be combined.  The course assessment will be primarily based on attendance and participation in the teaching activities and will be graded Satisfactory/Unsatisfactory.  Formative assessment tasks to provide feedback on progress will include writing a case-based report, delivering an oral case-based presentation and online quizzes.",No Prerequisites,6 Units of Credit
MFAC2509,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,This short course will be offered in intensive mode and will include clinical work and classes in a clinical skills laboratory. Assessment will be by evidence of satisfactory participation in each of the various activities undertaken.,No Prerequisites,0 Units of Credit
MFAC2510,Summer Term 2019,"Main Campus, Kensington",1,0,"MFAC 2510 is only available to students entering the MBBS 3802 program following completion of BMedSc (Hons). The course will be taken in the Summer Teaching Period and will prepare students prior to commencing the Phase 2 clinical courses. The course is designed to ensure that the students gain an understanding of the graduate capabilities for Medicine and to provide a basis for ongoing development of these capabilities in Phases 2 and 3.
Learning activities in the course are similar to those in Phase 1 of the MBBS program and will be based around health scenarios. Activities will include scenario group sessions and tutorials to address application of biomedical sciences, ethics and quality of medical practice. Clinical and communication skills sessions will be delivered on campus and in the teaching hospitals.
Assessment will align with the graduate capabilities and will include: an individual assignment and a group project, a Clinical and Communication Skills examination and a portfolio essay. The Clinical and Communication Skills examination will be similar in format to the corresponding examination at the end of Phase 1 and will assess communication skills, medical history and physical examination. Students will be required to submit a portfolio essay which addresses how their understanding of the graduate capabilities has developed over the course.",No Prerequisites,12 Units of Credit
MFAC2511,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,,"Prerequisite: MFAC1511,MFAC1512,MFAC1513",0 Units of Credit
MFAC2512,Term 3 2019,"Main Campus, Kensington",1,0,,"Prerequisite: MFAC1511,MFAC1512,MFAC1513",0 Units of Credit
MFAC2514,Term 1 2019,"Main Campus, Kensington",1,0,"During this course students will undertake clinical terms in Society and Health, Adult Health 1 and Oncology building on the learning in Phase 1.
Objectives of the Society and Health Term: - By using authentic clinical and practical experiences in the community as the basis for learning, students will build upon their understanding of the relationship between the health of an individual or population and the social and physical environment. In addition, students will develop understandings of the population health aspects of relevant illnesses and the role of other health professionals and community-based services in prevention of illness and addressing the social and environmental determinants of health. Students will also extend their capabilities in communication with, and assessment of, individual patients and population groups with specific health issues. Typical environments and/or experiences will include sexual health and infectious disease services, services for particular population groups such as indigenous people, refugees, homeless people, community specialist services such as drug and alcohol, diabetes, infectious disease, respiratory, or public health services that focus on health care based in the community and preventative approaches. Clinical experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources covering aspects of public health, community medicine, pathology, infectious disease and pharmacology. Assessment will include submission of a project report, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; social and behavioural determinants of health, ethics; or population health issues. Objectives of Adult Health 1 Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the internal and external mechanisms that maintain health or lead to disease. In addition, students will develop understandings of the clinical aspects of relevant illnesses, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Major organ systems such as the cardiovascular, gastrointestinal and respiratory systems, will be studied in a clinical context covering acute, chronic and complex presentations, supported by teaching in the basic and social sciences.Objectives of the Oncology Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the specific health issues faced by patients with cancer. In addition, students will develop understandings of the clinical aspects of oncology, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Typical clinical issues encountered will include simple and complex co-morbidity problems in common cancer medicine, palliative care and terminal illness.For Integrated Clinical Studies 1, a case-based teaching methodology is employed to link acquisition of clinical and public health capabilities with the learning of mechanisms and principles underlying health and illness. Approximately 60% of available time will be spent in clinical and community environments associated with the Faculty of Medicine, in which students will encounter patients or health issues relevant to the domain themes. These experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources. Assessment will include submission of group projects and assignment reports, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; ethics; or population health issues. In addition, the student's clinical performance during the module will be graded as satisfactory/unsatisfactory.",No Prerequisites,16 Units of Credit
MFAC2515,Term 2 2019,"Main Campus, Kensington",1,0,"During this course students will undertake clinical terms in Beginnings, Growth and Development, Adult Health 2 and Geriatrics building on the learning in Phase 1.
Objectives of the Beginnings Growth and Development Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the biomedical, behavioural and social science principles involved in the human life cycle stages spanning conception to adulthood. In addition, students will develop understandings of the clinical aspects of illnesses relevant to this stage, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. The issues covered include gynaecology and sexual health issues in women of reproductive age, normal pregnancy and delivery, pregnancy complications, the healthy neonate and normal infant development, acute illness and injury in young children, chronic conditions in childhood and adolescent health.
Objectives of Adult Health 2 Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the internal and external mechanisms that maintain health or lead to disease. In addition, students will develop understandings of the clinical aspects of relevant illnesses, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Major systems such as the locomotor, musculoskeletal and neurological systems as well as specific senses and metabolic diseases, will be studied in a clinical context covering acute, chronic and complex presentations, supported by teaching in the basic and social sciences.
Objectives to the Geriatrics Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the specific health issues faced by elders that they established in phase 1. In addition, students will develop understandings of the clinical aspects of illnesses occurring in elders, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Typical clinical issues encountered will include complex co-morbidity problems in elders, chronic illness and disability, degenerative diseases including arthritis and dementia, rehabilitation, palliative care and cancer medicine, stroke, vascular disease, and terminal illness. 
For Integrated Clinical Studies 2, a case-based teaching methodology is employed to link acquisition of clinical and public health capabilities with the learning of mechanisms and principles underlying health and illness. Approximately 60of available time will be spent in clinical and community environments associated with the Faculty of Medicine, in which students will encounter patients or health issues relevant to the domain themes. These experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources.
Assessment will include submission of group projects and assignment reports, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; ethics; or population health issues. In addition, the student's clinical performance during the module will be graded as satisfactory/unsatisfactory.",No Prerequisites,16 Units of Credit
MFAC2516,Term 3 2019,"Main Campus, Kensington",1,0,"During this course students will undertake clinical terms in Beginnings, Growth and Development, Adult Health 2 and Geriatrics building on the learning in Phase 1.
Objectives of the Beginnings Growth and Development Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the biomedical, behavioural and social science principles involved in the human life cycle stages spanning conception to adulthood. In addition, students will develop understandings of the clinical aspects of illnesses relevant to this stage, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. The issues covered include gynaecology and sexual health issues in women of reproductive age, normal pregnancy and delivery, pregnancy complications, the healthy neonate and normal infant development, acute illness and injury in young children, chronic conditions in childhood and adolescent health.
Objectives of Adult Health 2 Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the internal and external mechanisms that maintain health or lead to disease. In addition, students will develop understandings of the clinical aspects of relevant illnesses, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Major systems such as the locomotor, musculoskeletal and neurological systems as well as specific senses and metabolic diseases, will be studied in a clinical context covering acute, chronic and complex presentations, supported by teaching in the basic and social sciences.
Objectives to the Geriatrics Term: - By using authentic clinical or practical experiences as the basis for learning, students will build upon their understanding of the specific health issues faced by elders that they established in phase 1. In addition, students will develop understandings of the clinical aspects of illnesses occurring in elders, whilst extending their capabilities in communication with, and physical examination of, patients with specified health issues. Typical clinical issues encountered will include complex co-morbidity problems in elders, chronic illness and disability, degenerative diseases including arthritis and dementia, rehabilitation, palliative care and cancer medicine, stroke, vascular disease, and terminal illness. 
For Integrated Clinical Studies 3, a case-based teaching methodology is employed to link acquisition of clinical and public health capabilities with the learning of mechanisms and principles underlying health and illness. Approximately 60 of available time will be spent in clinical and community environments associated with the Faculty of Medicine, in which students will encounter patients or health issues relevant to the domain themes. These experiences will be augmented by a range of tutorials, laboratory classes, and face-to-face and/or electronic resources.
Assessment will include submission of group projects and assignment reports, demonstrating integration/ correlation of prior and current learning with linkage to basic biomedical sciences; medical imaging and diagnostic tests; ethics; or population health issues. In addition, the student's clinical performance during the module will be graded as satisfactory/unsatisfactory.",No Prerequisites,16 Units of Credit
MFAC2521,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2522,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2523,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2524,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2525,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2526,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2527,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC2528,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
MFAC3501,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES: Upon completion of the Medicine course you should be able to:
- apply an understanding of abnormalities in human structure and function to the diagnosis of medical conditions;
- gather clinical data through history and examination and demonstrate clinical reasoning in the interpretation of the data to derive a provisional diagnosis and differential diagnosis in patients;
- formulate a rational approach to the investigation and treatment of medical conditions;
- critically evaluate literature on medical topics;
- demonstrate appropriate skills and attitudes working as a medical student as part of a clinical unit.
Learning will be based primarily on clinical experiences during attachments to medical units in one of the Faculty's clinical schools. There is no prescribed coursework for the Medicine course although the clinical school will arrange tutorials to assist in your learning. During the Medicine course, students will also attend the hospital and campus-based tutorials for the Biomedical Sciences program.
Assessment will include satisfactory completion of the generic learning plan, a written case report or case presentation, observed clinical assessments and an assignment on the quality use of medicines.",No Prerequisites,10 Units of Credit
MFAC3502,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES - Upon completion of the Surgery course you should be able to:
- apply an understanding of normal human anatomy and function to the diagnosis of surgical conditions;
- analyse clinical data to formulate a management plan for common surgical presentations;
- evaluate literature on contentious surgical topics;
- demonstrate competency in working as a junior doctor on a surgical team;
- demonstrate proficiency in surgical skills required as a junior doctor
Learning will be based primarily on clinical experiences during attachments to surgical units in one of the Faculty's clinical schools. The exposure to clinical material differs from one unit to another but the core teaching program will provide exposure to the important surgical subjects. During the Surgery course, students will also attend the hospital and campus-based tutorials for the Biomedical Sciences program.
Assessment will include satisfactory completion of the generic learning plan, a written case report or case presentation and observed clinical assessment.",No Prerequisites,10 Units of Credit
MFAC3503,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES: - be aware of the key symptoms and signs of the major psychiatric disorders; - be able to take a psychiatric history and conduct a mental state examination; - acquire those skills necessary to make relevant diagnoses and to implement those management strategies necessary for a doctor in general or non-psychiatric specialist practice; - be able to assess a patient's personailty, psychological adjustment, coping repertoires and social functioning; - appreciate the importance of psychological factors in the diagnosis and treatment of illness; - be aware of the appropriate sections of the Mental Health Act and Guardianship legislation, and so be able to refer patients appropriately to psychiatric facilities, where appropriate; - acquire basic knowledge in special areas of forensic psychiatry, child psychiatry, ethics, general practice psychiatry and liaison psychiatry; - be competent in prescribing psychotropic medication; - be able to use simple cognitive and behavioural techniques. Learning will be based primarily on clinical experiences during attachments to psychiatry units in one of the Faculty's clinical schools. This will be supported by a lecture and tutorial program. Assessment will include satisfactory completion of the generic learning plan, weekly short answer questions, written case histories and an observed clinical interview and viva.",No Prerequisites,10 Units of Credit
MFAC3504,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES:
- understand the responsibilities of a doctor in general practice;
- develop skills in patient-centred consultations (including to demonstrate effective interpersonal communication in eliciting information, explaining health matters, negotiating management and counselling regarding health-related behaviours, identifying relevant biopsychosocial problems of patients, demonstrating sound clinical reasoning, outlining rational further investigations, negotiating appropriate management strategies); - understand planning and evaluation of team care by diverse health care professionals for patients with chronic and complex conditions;
- develop self-directed learning skills in the context of the breadth of presentations experienced in primary care.
Learning will be based primarily on clinical experiences during attachments to general practices. This will be supported by a lecture program and workshops in consulting skills and team care.
Assessment will include satisfactory completion of the generic learning plan, an observed consultation skills role-play and an assignment on team care.",No Prerequisites,10 Units of Credit
MFAC3505,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES - Upon completion of the Obstetrics & Gynaecology course you should be able to: - take a history, carry out a thorough physical examination, obtain and interpret the relevant investigations and be able to recognise the common disorders of the female reproductive system; - competently handle emergency situations until such time as a more experienced person becomes available; - handle common gynaecological disorders seen in primary care practice and to carry out those practical procedures involved in preventative care; - understand antenatal and postnatal care of normal women and be able to recognise deviations from the normal; - consult the relevant literature and persons in order to be able to practice evidence based medicine; - carry out the specific procedures identified in the specific behavioural objectives. Learning will be based primarily on clinical experiences during attachments to O&G units in one of the Faculty's clinical schools. This will be supported by a lecture and tutorial program. Assessment will include satisfactory completion of the generic learning plan, observed patient assessments and a literature review.",No Prerequisites,10 Units of Credit
MFAC3506,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES - Upon completion of the Children's Health (Paediatrics) course you should be able to:
- reinforce an appreciation of normal physical, cognitive and emotional growth in children and how this is affected by ill health; - understand paediatric pathophysiology, clinical presentation, differential diagnosis and management of common medical conditions of childhood;
- further develop skills in paediatric history taking, physical examination, diagnosis, clinical reasoning and the development of management plans;
- develop confidence and skill in communicating with the child and family, and members of the treating teams;
- appreciate the important influence of family and society upon child health and management strategies;
- understand the pathway that ill children follow through the hospital system and back out into the community.
Learning will be based primarily on clinical experiences during attachments to Paediatric units in one of the Faculty's clinical schools. This will be supported by a lecture and tutorial program.
Assessment will include satisfactory completion of the generic learning plan, observed patient assessments and a case presentation.",No Prerequisites,10 Units of Credit
MFAC3508,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"All students are required to complete a 4-week attachment in an Emergency Department. The requirements of the Emergency attachment follow. The remaining 4-week attachment is described in the outline for MFAC3509 Selective Course.
OBJECTIVES - Upon completion of the Emergency attachment you should be able to:
- recognise the clinical features of a patient whose life or health is threatened by an acute illness;
- identify and understand the pathophysiological processes which are occurring in acute presentations;
- appreciate the urgency of priority setting in the acutely ill patient; - intervene to interrupt the processes which are threatening life (ie: apply the skills of cardiopulmonary-cerebral resuscitation);
- plan the management of patients with common acute life threatening or serious problems; - feel comfortable in the emergency care environment;
- understand the principles in the effective interaction with patients and relatives in the critical care environment; - be aware of ethical dilemmas in emergency care;
- appreciate that acute emergency care is a multidisciplinary endeavour.
Learning will be based primarily on clinical experiences during the attachment to an Emergency Department. This will be supported by a tutorial program.
Assessment will include satisfactory completion of the generic learning plan, observed patient assessments (if applicable to attachment).",No Prerequisites,10 Units of Credit
MFAC3509,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Students may choose from a range of clinical attachments in any of the core disciplines or in other areas of clinical practice offered by the clinical schools. Students may also organise a selective course with the approval of the relevant school, including campus-based schools. Each attachment should be a minimum of 4 weeks. The attachments must be in sites affiliated with UNSW.
OBJECTIVES - Students should choose selective attachments to:
- improve their knowledge and skills in areas in which they require further development;
- broaden and complement their previous experience in one of the core disciplines;
- obtain experience in a specific area relating to future career interests.
Learning will be based primarily on clinical experiences during the selective attachment. Students would be expected to participate in the clinical unit's teaching activities.
Assessment will include satisfactory completion of the generic learning plan and observed patient assessments (if applicable to attachment).",No Prerequisites,10 Units of Credit
MFAC3510,Term 1 2019,"Main Campus, Kensington",1,0,"The final course, after satisfactory completion of the Phase 3 assessments, is Preparation for Internship (PRINT). This will comprise two 3-week clinical attachments. OBJECTIVES - To refine skills required for future practice as an intern including clinical skills (assessment and management of common clinical problems encountered by interns), procedural skills and professional or work-related skills including understanding role of intern in care of inpatients, working as part of a team and developing good work practices. Learning will be based primarily on actively participating as a ""sub-intern"" during attachments to medical and surgical units in one of the Faculty's clinical schools. This will be supported by a case-method tutorial program. Assessment will include satisfactory completion of the clinical placements and participation in the case-method tutorials.",No Prerequisites,10 Units of Credit
MFAC3512,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"These courses collectively comprise the Phase 3 clinical program. All students will enrol in MFAC 3501-3509 and may enrol in additional courses, depending on whether they have undertaken earlier individualised study programs or have been granted any exemptions.
Objectives: - By completion of Phase 3, students will be expected to demonstrate an integrated achievement of the eight desired capabilities specified as appropriate for graduates to practice as interns. These include a thorough understanding of the biomedical science mechanisms and bio-social determinants that maintain health, contribute to illness, and underlie appropriate management strategies; application of a scientific approach to clinical medicine and medical practice; excellent communicative, teamwork, psychomotor and cognitive skills to assess health issues and patient problems and develop patient-centred management approaches; and demonstrated abilities to work independently, reflectively and within appropriate ethical and legal frameworks.
Clinical learning in phase 3 will be predominantly located in clinical environments associated with the Faculty of Medicine in a range of metropolitan and rural locations throughout New South Wales. Most modules will be available in a variety of clinical locations and students will be able to select an individualised learning program from a menu offered by clinical teaching units, or they may be able to negotiate their program with their clinical supervisors. Students will generally be able to indicate a preference to do the majority of their clinical training attached to one geographical region, but final allocation will be determined by a number of factors including availability of attachments to particular locations, and is ultimately the responsibility and decision of the Faculty. 
Students are required to complete one each of six clinical modules with a specified major focus, these being in the clinical disciplines of Children's Health; Women's Health; Mental Health; Internal Medicine; Surgery; and Chronic & Complex Care, although some choice of the structure, case-mix and location of each of these will generally be possible. In addition to these specified modules, students may choose from a range of other available clinical modules to complete phase 3 requirements. The order and content of work undertaken in these courses will be organised for each student on an individual basis through the relevant Clinical School(s).
In considering their choice of modules in Phase 3, the student's clinical experience must include a minimum of 8 weeks in community or ambulatory settings, as well as 8 weeks experience of emergency or critical care, although these may be spread over one or more individual modules. In addition, a student's combined clinical experiences during phases 2 and 3 must include a minimum of 8 weeks in rural locations, 4 weeks in primary care practice and adequate exposure to various clinical sub-specialities. 
All clinical modules in phase 3 adopt the principles of clinical clerkship, in which students learn through experience and participation in the treatment of patients under the care of medical practitioners and/or medical teams to which they are attached. Although structured teaching activities are generally limited to an average of 10 hours per week, which will include teaching of relevant biomedical sciences and social sciences, students are required to work under supervision as part of the health care delivery unit. Students' responsibilities as part of the team will increase gradually as new skills are developed. Each module will have demonstrable links to those aspects of basic biomedical and social sciences relevant to the health issues encountered. 
Assessment for each module will focus on the performance of students relative to the desired graduate capabilities. The mark awarded in the summative assessment at the end of the module will be based on the extent to which the agreed goals of the module's learning program and project w",No Prerequisites,0 Units of Credit
MFAC3514,"Summer Term 2019, Summer Term 2019, Term 1 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"OBJECTIVES - The Elective course provides students the opportunity to  further develop knowledge and skills in any discipline in another environment to  experience a different pattern of health care delivery. This may be taken in any  school or department within the Faculty of Medicine; or in a hospital or medical  institution, with a medical practitioner, with a community health organisation  or a research facility in Australia or in another country.Students  should make individual arrangements for electives and are advised that some  overseas universities, governments, health authorities and/or hospitals require  very early applications, accompanied by certification that the applicant is an  enrolled medical student of the University who is eligible to undertake the  specified term. When making the arrangements, students should specifically  request that an appropriate person is willing to act as a  supervisor.ASSESSMENT - Each student is required to produce a report  which describes the nature of the work done during the Elective Course. This  should be approximately 1000 words in length. The supervisor is also asked to  submit a report.",No Prerequisites,8 Units of Credit
