Course,Term_Offerings,Campus,undergraduate_offered,postgraduate_offered,course_description,pre_requisites,course_uoc
DPGE1002,Term 1 2019,"Main Campus, Kensington",1,0,"This course is the SECOND in a series of three skills-based Communication and Academic Literacy courses available over three terms in  Diploma programs 7001 and 7002:
DPGE1001 - Communication and Academic Literacy 1 (3UOC)DPGE1002 - Communication and Academic Literacy 2 (1UOC)DPGE1003 - Communication and Academic Literacy 3 (2UOC)
This series is designed to equip learners with the academic literacy and communication skills they require to succeed in their tertiary studies. It is intended for undergraduate students who have met IELTS requirements (or equivalent) and have been admitted to a UNSW Diploma Program.
Course materials are based on topics and issues which reflect the variety of disciplines students will go on to pursue as part of their future courses of study. Authentic tertiary input and resources are used where appropriate to ensure that learning activities are relevant and meaningful. The themes selected as the context for the learning activities reflect broad topics which may be studied from a variety of disciplinary perspectives. The focus includes macro-language skills in combination with essential academic sub-skills such as information literacy, information synthesis, and discourse management.
Learners are engaged in practical task-oriented activities and assessment tasks. They are encouraged to analyse ideas, evaluate claims, and search for answers to self-generated questions.","UNSW Global Diplomas only (7001, 7002)",1 Units of Credit
DPST1013,Term 1 2019,"Main Campus, Kensington",1,0,"This course will provide you with a good working knowledge of Calculus and Linear Algebra, and will show you how these topics can be applied in interdisciplinary contexts.  You will see analytical thinking and problem solving demonstrated in lectures, and you will have an opportunity to develop your own analytical thinking and problem solving skills in tutorial classes.  This course will enhance your ability to solve problems using logical arguments and techniques, which are generic skills that can be applied in multidisciplinary work.  The course will also engage you in independent and reflective learning through your homework problems and the Maple computing package.  You are encouraged to develop your communication skills through active participation in tutorials, and by writing clear, logical arguments when solving problems.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
DPST1014,Term 1 2019,"Main Campus, Kensington",1,0,"This course will provide you with a good working knowledge of Calculus and Linear Algebra, and it will show you how these topics can be applied in interdisciplinary contexts.  The illustrative examples used in lectures and the problem based tutorial classes will help you to further develop and improve your analytical thinking and problem solving skills. Based on logical arguments and specific techniques, these problem solving skills are generic and can be applied in multidisciplinary work.  The course will also encourage you to develop your communication skills through active participation in tutorials, and by writing clear, logical arguments when solving problems.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
DPST1024,Term 1 2019,"Main Campus, Kensington",1,0,"This course builds on the physics learnt in the prerequisite course DPST1023 to further develop an understanding of the mathematical description of the laws of nature and use that understanding to solve problems. It is a calculus based course where concepts and principles are learned in context, by example, and then by development. Throughout the course, the skills of problem solving are refined by knowing when and how to apply the principles of physics, mathematics and other relevant tools.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
DPST1031,Term 1 2019,"Main Campus, Kensington",1,0,"This course builds on an elementary knowledge of chemistry (high school chemistry or equivalent) to explore the quantum mechanical structure of atoms leading to an understanding of the periodic trends in the properties of the elements. This knowledge is applied to understanding chemical bonding and intermolecular forces which together are responsible for determining the properties of materials. General principles of chemical equilibrium are developed and applied to chemical reactions involving acids and bases. The applications of the laws of Thermodynamics to chemical processes are described and ultimately linked to chemical equilibrium. The course concludes with an overview of chemical reactions involving electron transfer, including their applications in biology, corrosion and energy storage for portable electronic devices.
Note: Assumed knowledge equivalent to year 12 chemistry.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
DPST1052,Term 1 2019,"Main Campus, Kensington",1,0,"This course provides an overview of the application of molecular and cellular biology to the fields of medicine, plant and animal science, food science, as well as marine and environmental sciences. It draws comparisons between contemporary and conventional technologies through the introduction of traditional and recombinant genetics, microbiology, biochemistry and fermentation engineering in the context of their contribution to the industrial application of biological systems.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
DPST1091,Term 1 2019,"Main Campus, Kensington",1,0,"This course introduces students to the basics of programming. Topics covered include fundamental programming concepts, the C programming language and use of a C compiler, programming style, programming design and organisation concepts, as well as programming testing and debugging. The course does not assume any previous programming experience.","UNSW Global Diplomas only (7001, 7002)",6 Units of Credit
ECON1101,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"Economics is a social science which studies the ways in which people interact with one another and make decisions in a world with limited resources. The goal of this course is to provide you with the basic tools to “think like an economist” – that is, to be able to use basic economic principles to ask and answer questions about how the world works or the effects of policies. We will cover topics such as how individuals or firms make decisions about the demand or supply of a product, how we can determine the efficiency of a market, and how we evaluate the costs and benefits of government intervention in a market.",No Prerequisites,6 Units of Credit
ECON1102,"Summer Term 2019, Term 1 2019, Term 2 2019","Main Campus, Kensington",1,0,"Macroeconomics studies the aggregate behaviour of the economy. This course provides an introduction to the economic analysis of key macroeconomic variables such as output, employment, inflation, interest rates and exchange rates. The important elements of the course include measurement of macroeconomic variables, the development of models and theories to explain the behaviour of macroeconomic variables, the use of empirical evidence in evaluating different models, and the role of government policy in seeking to influence macroeconomic outcomes. The course will provide students with a framework for understanding the workings of the whole economy and the various interactions among households, business and governments.",Prerequisite: ECON1101,6 Units of Credit
ECON1107,Term 1 2019,"Main Campus, Kensington",1,0,"This course provides an introduction to markets and market failure in the context of the environment. Students learn the reasons behind why environmental problems exist, and economic solutions to these problems, which include regulations, taxes, subsidies, and pollution permit trading schemes. Methods for determining the benefits and costs of environmental preservation are covered. While controversial at times, such accounting is fundamental to social decision making. One goal of the course is to make students aware that the answer to environmental issues is not as simple as ""save the planet"", and that there are other perspectives, complexities and trade-offs that have to be taken into account.",No Prerequisites,6 Units of Credit
ECON1202,"Summer Term 2019, Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"Mathematics is an important part of theoretical and applied analysis in economics and business. This course equips students with a working knowledge of the most common techniques, providing the basis for their further studies. Topics include the mathematics of finance, matrix algebra, linear programming, as well as calculus and (unconstrained and constrained) optimisation. Special emphasis is put on the illustration of the covered concepts and techniques with applications to typical problems in business and economics.",No Prerequisites,6 Units of Credit
ECON1203,"Summer Term 2019, Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course introduces students to basic statistical concepts and methods that are widely used in economics, finance, accountancy, marketing and, more generally, business. Emphasis is placed on applying statistical methods to draw inferences from sample data as an aid to informed decision-making. Course topics include: descriptive statistics, probability distributions, point and interval estimation of parameters, hypothesis testing, and regression models. Students will learn to solve statistical problems in an Excel spreadsheet environment. This course provides the basis for further study of statistical and econometric methods.","Excluded: MATH2841, MATH2801, MATH2901, MATH2099, ACTL2002 & ACTL2131. 
Prerequisite: Must not be enrolled in Program 3715 or 3764",6 Units of Credit
ECON1401,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course will engage you with the founding ideas of economics and their relevance to the social usefulness of modern economic science.  You will participate in active reflection and debate about the discipline’s objectives and approaches as they have developed through history and as they relate to other social science and business disciplines.  You will learn how modern-day problems are addressed in different subfields of modern economics, how these endeavours relate to the historical development of economics, and where the frontiers of economics as a discipline presently lie.",Prerequisite: ECON1101,6 Units of Credit
ECON2101,"Summer Term 2019, Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"Decision-making by consumers, producers, and governments lies at the heart of economic analyses. The first half of this intermediate course in microeconomic theory is devoted to the study of rational decision-making and the modelling of associated market behaviour. We then study how individual economic decisions interact in markets with varying degrees of competition, paying substantial attention to the comparative welfare outcomes produced by different market forms. Additional topics include game theory and its applications, uncertainty and asymmetric information. There is substantial emphasis on the use of analytical and mathematical tools. These tools and the subject material underpin much of the current research in microeconomics.",Prerequisite: ECON1101 and ECON1202,6 Units of Credit
ECON2102,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"The macroeconomy of a country is a complex network consisting of millions of interacting pieces such as consumers, firms, banks, and government institutions. This course introduces students to some of the key models economist employ to understand how these pieces interact to generate economic growth, the business cycle, and inflation. 
 The course covers models of aggregate income determination in open economies; theories of aggregate economic behaviour with respect to consumption, investment expenditures, and financial transactions; balance of payments and exchange rate analysis; theories of inflation and unemployment; introductory dynamic analysis; and theories of growth and business cycles. The models will be applied to the data and used to analyse the observed growth patterns across the world. Macroeconomics 2 develops the tools, skills and knowledge base necessary to operate as a practicing macroeconomist. The course leads on from the first year macroeconomics course and provides a smooth transition for those intending to pursue macroeconomics in later years.",Prerequisite: ECON1102 and ECON1203,6 Units of Credit
ECON2103,Term 2 2019,"Main Campus, Kensington",1,0,"The extent of government intervention in markets and business is subject of many policy debates. This is a course in public economics; it will examine the role of government in a market economy. We will look at possible reasons for market failure, the justification for government intervention, and the effects of various government policies in theory and practice. Further, the course will cover government policy approaches in specific areas such as income distribution, national savings and superannuation, equity in the taxation system, urban planning, privatisation, and the health system. The course will equip students with the necessary knowledge to be active participants in economic policy debates.",Prerequisite: ECON1101,6 Units of Credit
ECON2104,Term 3 2019,"Main Campus, Kensington",1,0,"This course examines the big-picture issues that affect households, businesses and governments. The emphasis is on practical approaches and on the use of macroeconomic theory to understand real-world policy debates. Topics include living standards, economic growth, population growth and real interest rates, the business cycle, fiscal and monetary policy, banking crises, financial crises and economic instability, a historical perspective of financial market institutions, labour markets, and income distribution. By bringing together applications of contemporary macroeconomic models with the wisdom of recent economic history, this subject aims to bring students closer to the world of economic policy and its challenges.",Prerequisite: ECON1102,6 Units of Credit
ECON2107,Term 3 2019,"Main Campus, Kensington",1,0,"The course delivers general theoretical and practical knowledge of labour markets and policy issues related to labour markets. The topics include labour supply and labour demand, theories and practice of wage determination, wage structures and wage differentials, labour productivity, labour mobility, labour market discrimination, and the role of government and unions in labour markets. The course also addresses macro-institutional outcomes, including labour force participation and evolution and change in labour markets. While drawing on the international literature and trends in international labour markets, the course places special emphasis on Australian labour market attributes and examples. Students will acquire theoretical and practical tools to understand and analyse various labour markets phenomena.",Prerequisites: ECON 1101 and (ECON1203 or ECON2292 or MATH1041 or MATH2801 or MATH2841 or MATH2901),6 Units of Credit
ECON2111,Term 3 2019,"Main Campus, Kensington",1,0,"One out of five people on Earth lives on less than $1 USD per day, while half the world lives on less than $2 USD per day. This course explores the causes and correlates of global poverty, and investigates the policies used to address it. The approach of the course is microeconomic, meaning that we focus on individual and household behaviours, as well as market failures which lead to sub-optimal choices by these individuals. We will learn about measurement of poverty and inequality, the role of health and education in poverty, problems in credit, savings, and insurance markets, the causes and effects of migration, environmental degradation, and child labor. By the end of this course, students will be able to design innovative ways to assess whether a proposed development intervention is likely to successfully improve the welfare of its target population. This course will not cover macroeconomic topics, such as institutions, geography, growth, trade, or liberalization in any depth. This is not because these are not important topics, but rather because there are other courses in the School which are entirely dedicated to them. For students interested in those topics the following courses are recommended: ECON3110 (Development Economics), ECON3109 (Economic Growth, Technology, and Structural Change), ECON3116 (International Trade), and ECON3104 (International Macroeconomics).",Prerequisite: ECON1102,6 Units of Credit
ECON2112,Term 1 2019,"Main Campus, Kensington",1,0,"Game theory is a structured way to think about strategic interactions and it is fundamental to the understanding of modern business strategy. This course introduces students to the basic tools of Game Theory and its applications to business choices. The course will cover normal form and extensive form games, games of perfect and imperfect/incomplete information, and will introduce equilibrium concepts such as Nash Equilibrium, Subgame-Perfect Equilibrium and Perfect Bayesian Equilibrium. We will also look at repeated games and the theory of reputation. The course will equip students with an understanding of the basic principles of strategic analysis, and enable them to apply the abstract theory to specific real-world problems.",Prerequisite: ECON1101 and ECON1202,6 Units of Credit
ECON2126,Term 2 2019,"Main Campus, Kensington",1,0,"In this course, we will discuss how to do economics experiments ""right"" and show why ""the way one does an experiment is incredibly important"", as a famous behavioural economists once noted. We thus will talk about the experimental method in economics (and how it differs from methods in other social sciences) and will do so both by reading widely cited articles and by doing selected experiments. We shall discuss the advantages and disadvantages of experimental methods relative to other empirical social science methods such as econometrics, and will document how it can be used to explore the robustness of the ""homo economicus"" assumption of a rational, selfish decision maker used in many economic models. We will find that economic theory does a good job in many applications but that there are also important behavioural deviations from the model of “homo economicus”. The topics covered in this course also include: individual decision making and risky choice, bargaining and negotiations, cooperation, provision of public goods, punishment of norm violations, coordination problems, and others.",Prerequisite: ECON1101,6 Units of Credit
ECON2127,Term 3 2019,"Main Campus, Kensington",1,0,"The environment is one of the most important and most debated modern policy issues. This course provides an economic perspective on this debate. We will discuss the reasons behind why environmental problems exist, why unregulated markets sometimes fail in this context, and potential economic solutions to these problems, which include regulations, taxes, subsidies, and pollution permit trading schemes. We will also cover methods for determining the benefits and costs of environmental preservation. The course will equip students with the necessary knowledge to take part in the discussion about environmental policy from an economic perspective.",Prerequisite: ECON1101,6 Units of Credit
ECON2206,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course introduces the use of econometrics to explore and estimate economic relationships using linear regression models. Extensions covering statistical complications such as heteroskedasticity, data issues such as proxy variables, and regression with time series data will also be included. Practical computer applications feature throughout. The course will give students a basic understanding of methods required to model the inter-relationship between variables and prepare them for further studies of econometric methods.",Prerequisite: (ECON1203 and ECON1202) or (MATH1131 and MATH1231) or (MATH1141 and MATH1241) or (MATH1151 and MATH1251),6 Units of Credit
ECON2209,Term 1 2019,"Main Campus, Kensington",1,0,"This course covers the use of econometric and statistical techniques relevant to forecasting in a business environment and computer implementation of these methods. Building and evaluating short-term forecasting models using time series analysis will be the focus, and applications will be emphasised in this course. Understanding these issues will allow students to select and use the most appropriate methods and models to analyse historical data with the aim of predicting future outcomes.",Prerequisite: ECON1203,6 Units of Credit
ECON3101,Term 2 2019,"Main Campus, Kensington",1,0,"This is a course in intermediate to advanced microeconomics. It builds on Microeconomics 2 and studies markets and their equilibrium and efficiency properties when lowering standard assumptions of no frictions, complete information, etc. Topics will include a selection from the following: the interaction between different markets (general equilibrium theory), markets with search frictions or capacity constraints, bargaining, externalities, public goods, and social choice. The course provides students with advanced tools and models of microeconomic analysis, allowing for a deeper understanding of the functioning of real-world markets.",Prerequisite: ECON2101,6 Units of Credit
ECON3104,Term 1 2019,"Main Campus, Kensington",1,0,"In the modern global economy, the economic forces and policies of every country affect and are affected by those of the rest of the world. This course introduces students to the key concepts of open-economy macroeconomics and develops a framework in which to analyse issues of importance to an economy which interacts with the world. This framework is applied to aid understanding of international macroeconomic issues such as international asset flows, determination of exchange rates, the current account balance, fiscal and monetary policy in an open economy, policies under various exchange rate regimes, monetary unions, and international economic crises. Students will gain experience interpreting, analysing, and putting into perspective real international economic issues.",Prerequisite: ECON2102,6 Units of Credit
ECON3106,Term 2 2019,"Main Campus, Kensington",1,0,"This course covers theory, evidence and current issues at the intersection between economics and political science. When so many economic decisions are taken by political actors, understanding the economy also means understanding the interactions between politics and economics. Topics considered include economic theories of the state, regime changes and revolutions, voting theory, interest group politics, corruption, the democratic peace, and electoral competition.",Prerequisite: ECON2101,6 Units of Credit
ECON3107,Term 2 2019,"Main Campus, Kensington",1,0,"The valuation formulas used throughout the modern financial world are based on the economic theory of financial markets and general equilibrium. This course provides a treatment of the economic foundations of modern finance. We start with a discussion of how economic agents (should) make decisions when the economic environment is uncertain. Then, asset-pricing models are introduced, and we discuss how economic uncertainty can be dealt with using state-contingent securities, which in turn lead to efficient market outcomes when markets are complete. Further topics include option pricing, determination of firms' value and its relation to a firm's capital structure, and the theory of efficient portfolios. The tools and knowledge that students acquire in this course are particularly useful and sought after in the public and private finance sector.",Prerequisite: ECON2101,6 Units of Credit
ECON3109,Term 1 2019,"Main Campus, Kensington",1,0,"The process of economic development is never smooth. It is associated with profound changes in the fundamental structures of economic society. The rate of growth and development varies substantially between different economies. The course seeks to explain the factors that determine how societies grow and develop, with special emphasis on the role of technology and finance. Various approaches, including those that consider capabilities, cumulative causation, the role of the state and institutions as well as traditional and structuralist approaches will be examined. Special attention will be paid to problems associated with growth, including those relating to equity and human rights issues.",Prerequisite:ECON2101 or ECON2103 or 48 UOC in Arts and Social Sciences,6 Units of Credit
ECON3110,Term 2 2019,"Main Campus, Kensington",1,0,"Poverty and underdevelopment in many countries are among the main challenges for humanity. This course provides an in-depth discussion of different economic explanations of underdevelopment, and modern strategies for fostering development. We will investigate the role of institutions, institutional change, and markets as they relate to economic development, and discuss related domestic and international economic policy questions. Special emphasis is put on the interplay and synergy between economic theory (attempting to explain underdevelopment) and empirical data (providing both motivating facts and specific test grounds for theory). At the end of this course, students will be able to design innovative ways to assess whether a proposed development intervention is likely to successfully improve the welfare of its target population.",Prerequisite: ECON2101 and ECON1102,6 Units of Credit
ECON3114,Term 1 2019,"Main Campus, Kensington",1,0,"This course provides a comprehensive analysis of the economics and finance of retirement income provision. It is designed to provide students with a solid understanding of the theoretical and public-policy issues associated with the design and implementation of policies for retirement income provision in Australia and internationally. Topics covered include: demographic trends and the economic impact of population ageing; rationale for public provision and/or regulation of private retirement income provision; assessment of alternative models for retirement income provision; retirement income provision in Australia; the taxation and regulation of retirement savings and benefits; the structure, performance and efficiency of the superannuation industry; and international comparisons in policy design and implementation.","Pre-req : ECON2101 or ACTL2131 or ACTL2111 or (completed at least 84UOC and enrolled in program 3155, 3502, 3554, 4501, 3558, 3593, 3835, 3967, 3568, 3567, 3584, 4733, 3522, 3521, 3462, 3559, 3529, 3764, 3136.",6 Units of Credit
ECON3116,Term 2 2019,"Main Campus, Kensington",1,0,"The course provides a theoretical analysis of international trade topics with references to empirical evidence. Students will learn the main empirical patterns of current international trade and how to access sources of this information. They will become familiar with the concept of comparative advantage, and study models showing how technological differences, differences in resource endowments, and economies of scale determine trade patterns and income distribution. The effects of various trade policy instruments on welfare will be analysed. The course touches upon currently relevant issues such as offshoring, export subsidies in agriculture and high-technology industries, and international trade agreements. Students will acquire the problem-solving skills necessary to analyse these and similar matters.",Prerequisite: ECON2101,6 Units of Credit
ECON3117,Term 3 2019,"Main Campus, Kensington",1,0,"This course examines saving and spending decisions by individuals and households over the lifecycle in the context of national retirement savings and incomes policies. We examine the economic and financial risks facing both individuals and product providers, as well as behavioural explanations for deviations from economic rationality and the lifecycle model. Topics covered include: a taxonomy of the lifecycle; lifecycle theories of consumption and saving; investment strategy, human capital and the retirement decision: risks facing individual retirees and providers of retirement income products (investment risk, longevity risk, interest rate risk, inflation risk, replacement risk); market failure in the retirement benefit market; behavioural explanations for non-rational behaviour including myopia, procrastination, mental accounting, complexity, framing, loss aversion etc.","Pre-req : ECON2101 or ACTL2131 or ACTL2111 or (completed at least 84UOC and enrolled in program 3155, 3502, 3554, 4501, 3558, 3593, 3835, 3967, 3568, 3567, 3584, 4733, 3522, 3521, 3462, 3559, 3529, 3764, 3136.",6 Units of Credit
ECON3119,Term 3 2019,"Main Campus, Kensington",1,0,"The economy can be understood in many different ways. The course examines alternative paradigms in economics, and considers how they analyse the economy. This enables different interpretations of recent events. We will consider various schools of thought such as the Post-Keynesians, Institutionalists, Marxist or Austrians schools. Topics include how prices are determined, labour markets, money and finance with a strong emphasis on economic policy.",Prerequisite: ECON2101 or ECON2103 or 48UOC in Arts and Social Science,6 Units of Credit
ECON3121,Term 1 2019,"Main Campus, Kensington",1,0,"This course aims to equip students with the knowledge and skills necessary to tackle many of the complex strategic decisions facing modern managers. Topics to be covered include a selection from optimal pricing strategies in the context of complements, durable goods, and price discrimination; strategic competition over prices, product characteristics and capacity; and the role of networks and platforms in modern economies; the theory of bargaining and auctions; and personnel economics.",Prerequisite: ECON2101,6 Units of Credit
ECON3123,Term 3 2019,"Main Campus, Kensington",1,0,"This course studies the internal organisation of firms and other organisations. It provides a rigorous introduction to foundational theories, and then discusses applications to real-world managerial problems. How should incentives be designed in organisations? How should conflict within an organisation be resolved? When should organisations outsource and when should they produce internally? Why do organisations arise in market economies? Tools from game theory, information economics and contract theory are introduced and applied to analyse these (and other) questions.",Prerequisite: ECON2101 or ECON2112,6 Units of Credit
ECON3124,Term 1 2019,"Main Campus, Kensington",1,0,"Economic research using laboratory and field experiments has discovered seemingly robust behavioural deviations from the model of homo oeconomicus, the rational, egoistic decision maker assumed in “standard” economic theory. In this course, we explore critically the challenges these behavioural regularities pose for economic theory, and will study behavioural economic models of decision-making which aim to incorporate and predict real-world economic behaviour. Specifically we review prospect theory (and its key component loss aversion), and theories of reference-dependent preferences, as well as related topics such as endowment effects, the sunk cost/Concorde fallacy, action inertia, mental accounting, risk and time preferences, self command/self-regulation, cognitive illusions such as over-confidence, and simple heuristics that make us smart.",Prerequisite: ECON2101,6 Units of Credit
ECON3130,Term 2 2019,"Main Campus, Kensington",1,0,"The real estate sector represents a substantial share of the economy. This course provides an economic perspective on markets and policy related to the real estate sector. We will discuss the theory of urban land and housing markets, the spatial development of cities, interregional competition, economic development, and the migration of labour and capital. We will also look at economic policy issues, such as the roles played by transportation systems and local governments in shaping urban location patterns, and the effects of macroeconomic policy in the context of the interrelationship between property and business cycles. The course will provide an historical and international context for these issues, including for example the major property boom and bust from 1996-2004 (for Sydney), and the latest housing boom. Students of this course will acquire a comprehensive understanding of the economic factors and policies which influence real estate markets.",Prerequisites: ECON1102 and ECON2101,6 Units of Credit
ECON3202,Term 1 2019,"Main Campus, Kensington",1,0,"Mathematical tools are an important part of theoretical economic analysis. This course gives students a working knowledge of static and dynamic optimisation techniques applied in economics. Topics include classical optimisation with and without constraints, comparative statics, non-linear programming, differential equations, and optimal control. Knowing these tools will equip students to solve complex economic models. All mathematical techniques are illustrated with mainstream theoretical applications such as consumer theory and the neoclassical theory of optimal growth.",Prerequisite: ECON1202,6 Units of Credit
ECON3203,Term 3 2019,"Main Campus, Kensington",1,0,"The course provides unifying methods for estimation, inference and computation for a variety of single and multiple equation econometric models and gives some theoretical justification for the methods. The course emphasises the links between the theory for econometric models, the computations required for inference, and the application of the models to real examples. Being equipped with this knowledge will enable students to conduct a very broad range of relatively sophisticated econometric modelling tasks.",ECON3209 or ECON2215 or MATH2801 or MATH2901,6 Units of Credit
ECON3206,Term 2 2019,"Main Campus, Kensington",1,0,"This course is concerned with the special statistical characteristics that arise when modelling time series data, such as commodity/asset prices, interest rates or exchange rates. Topics include key characteristics of financial data, concepts of volatility and risk, modelling time varying volatility (ARCH models), and modelling relationships among financial series. The knowledge and methods acquired in this course are particularly useful and sought after in the public/government and private/industry financial sectors.",Prerequisite: ECON2209,6 Units of Credit
ECON3208,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course extends econometric modelling using linear regression to cover nonlinear models such as logit and probit, regression methods for forecasting, and an introduction to the treatment of endogeneity (e.g. instrumental variable estimation). Special emphasis will be placed on the process and potential pitfalls of conducting and evaluating applied econometric research. The course will equip students with the necessary knowledge to be able to conduct their own econometric research using typical economic data.",Prerequisite: ECON2206,6 Units of Credit
ECON3209,Term 1 2019,"Main Campus, Kensington",1,0,"This course provides the foundations for undertaking modern econometric methods including statistical distribution theory, asymptotic theory, mathematical methods and an introduction to statistical computing including bootstrap and simulation methods. Mastering this course will give students a deeper understanding of the statistical underpinnings of methods and knowledge acquired in other econometrics courses. Throughout the course, material will be presented in the context of simple models in order to concentrate on the concepts.",Prerequisite: ECON2206,6 Units of Credit
ECON4100,Term 1 2019,"Main Campus, Kensington",1,0,"The first part of the course deals with individual decision making, covering fundamental topics such as utility maximisation, expenditure minimisation, duality, welfare changes, and decision making under uncertainty. The second part of the course builds on the first by exploring economic environments with asymmetric information (asymmetric information, signalling and screening), as well as other topics in contract theory such as principal-agent problems.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4103,Term 1 2019,"Main Campus, Kensington",1,0,"The first part of the course aims to provide methodological tools for advanced research in macroeconomics. The emphasis is on theory, although data guides the theoretical explorations. Students will study models where behaviour is derived from basic assumptions on consumers’ preferences, production technologies and information; as well as alternative ways of solving dynamic optimisation problems. The second half is an introduction to the dynamic general equilibrium approach to macroeconomics, which evolved from neoclassical macroeconomics and real business cycle theory to include many aspects of the aggregate economy, including rational expectations, the open economy, exchange rates, nominal rigidities, and monetary and fiscal policy.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4106,Term 2 2019,"Main Campus, Kensington",1,0,"This course provides a set of statistical tools and research designs that are useful in conducting empirical research in applied microeconomics and related fields. Because of the importance of economic research with direct policy implications, the focus will be on methods for estimating causal effects. We will critically discuss various techniques and indicate strengths and weaknesses. We will review several different approaches to program evaluation and apply these methods to real data, in the context of policies and programs in a broad range of areas including development, labour markets, health care, political economy, social welfare and poverty, education, and crime. The course will equip students with the necessary knowledge to be able to conduct program evaluations and to be informed consumers of such research.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4124,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
ECON4125,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
ECON4127,"Term 1 2019, Term 2 2019, Term 3 2019","Main Campus, Kensington",0,0,N\A,N\A,N\A
ECON4201,Term 2 2019,"Main Campus, Kensington",1,0,"This course provides an introduction to econometrics as it is applied in macroeconomics. Emphasis is on hands-on implementation of the methods covered in the course. Topics include macroeconomic data, linear and nonlinear time series models, practical issues with likelihood-based inference for these models, computational approaches to hypothesis testing and model comparison, forecast evaluation, and structural identification. The course will equip students with the necessary knowledge to be able to undertake econometric analysis of the type commonly associated with modern macroeconomic research.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4202,Term 1 2019,"Main Campus, Kensington",1,0,"This course covers a selection of advanced econometric methods such as maximum likelihood, generalised methods of moments, simulated maximum likelihood, simulated methods of moments, Bayesian inference, and bootstrap methods. Irrespective of the particular topics taught in any year, the course will emphasise the theoretical foundations of methods and their application to substantive economic problems in areas such as financial econometrics, micro-econometrics and macro-econometrics. This course is designed for students who want to acquire a higher level of knowledge in the area of econometrics beyond that expected of a good applied economist.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4205,Term 1 2019,"Main Campus, Kensington",1,0,"This course covers the specification, estimation, and use of econometric methods that are necessary to model discrete choices made by individuals, households, firms, etc. Situations where data are available either as a cross section or as a panel will be covered. Special emphasis will be placed on illustrating the appropriate use of such data and application of associated models using case studies drawn from health, labour, and environmental economics as well as business disciplines such as finance and marketing. The course will equip students with the necessary knowledge to be able to conduct research in the specialized area of micro-econometrics and to be informed consumers of such research.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4208,"Term 1 2019, Term 3 2019","Main Campus, Kensington",1,0,"This course extends econometric modelling using linear regression to cover nonlinear models such as logit and probit, regression methods for forecasting, and an introduction to the treatment of endogeneity (e.g. instrumental variable estimation). Special emphasis will be placed on the process and potential pitfalls of conducting and evaluating applied econometric research. The course will equip students with the necessary knowledge to be able to conduct their own econometric research using typical economic data.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4301,Term 3 2019,"Main Campus, Kensington",1,0,"The main goal of this course is to provide students with a set of tools and knowledge that would enable them to critically read recent research papers and conduct their own original research in industrial organization. In particular, we focus on investigation into how firms exercise market power in a variety of settings and how the government may curb the negative side effects through regulation. We will develop rigorous theoretical models maintaining their close connections to reality, elaborate on economic logic and intuitions behind the analyses, and discuss real-world implications. The course emphasizes the importance of a theoretical understanding of strategic behaviour as the foundation for any practical application to industry.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
ECON4302,Term 2 2019,"Main Campus, Kensington",1,0,"The course provides a theoretical analysis of international trade topics with references to empirical evidence. Students will learn the main empirical patterns of current international trade and how to access sources of this information. They will become familiar with the concept of comparative advantage, and study models showing how technological differences, differences in resource endowments, and economies of scale determine trade patterns and income distribution. The effects of various trade policy instruments on welfare will be analysed. The course touches upon currently relevant issues such as offshoring, export subsidies in agriculture and high-technology industries, and international trade agreements. Students will acquire the problem-solving skills necessary to analyse these and similar matters.",Admission to Economics Honours (program 4502 or stream ECONFH4501),6 Units of Credit
